Tropical Cyclone Best Track Data (post analysis)
熱帶氣旋最佳路徑數據(事後分析)
热带气旋最佳路径数据(事后分析)
Tropical Cyclone Name/熱帶氣旋名稱/热带气旋名称,Year/年/年,Month/月/月,Day/日/日,Time (UTC)/時間(協調世界時)/时间(协调世界时),Intensity/強度/强度,Latitude (0.01 degree N)/北緯(0.01度)/北纬(0.01度),Longitude (0.01 degree E)/東經(0.01度)/东经(0.01度),Estimated minimum central pressure (hPa)/估計最低中心氣壓(百帕斯卡)/估计最低中心气压(百帕斯卡),Estimated maximum surface winds (knot)/估計最高風速(海里)/估计最高风速(海里),JMA Code/JMA編號/JMA编号,HKO Code/HKO編號/HKO编号
NORU,2017,7,27,6,T,3100,15050,970,70,1705,0007
NORU,2017,7,27,12,T,3080,14850,970,70,1705,0007
NORU,2017,7,27,18,T,3040,14680,975,65,1705,0007
NORU,2017,7,28,0,T,2960,14520,975,65,1705,0007
NORU,2017,7,28,6,STS,2860,14440,978,60,1705,0007
NORU,2017,7,28,12,STS,2820,14380,978,60,1705,0007
NORU,2017,7,28,18,STS,2770,14350,978,60,1705,0007
NORU,2017,7,29,0,STS,2710,14290,978,60,1705,0007
NORU,2017,7,29,6,STS,2610,14220,978,60,1705,0007
NORU,2017,7,29,12,STS,2530,14200,978,60,1705,0007
NORU,2017,7,29,18,STS,2450,14160,978,60,1705,0007
NORU,2017,7,30,0,STS,2390,14180,978,60,1705,0007
NORU,2017,7,30,6,T,2340,14150,970,70,1705,0007
NORU,2017,7,30,12,T,2290,14140,960,80,1705,0007
NORU,2017,7,30,18,ST,2280,14090,945,95,1705,0007
NORU,2017,7,31,0,SuperT,2280,14040,935,105,1705,0007
NORU,2017,7,31,6,SuperT,2270,13980,935,105,1705,0007
NORU,2017,7,31,12,SuperT,2300,13920,940,100,1705,0007
NORU,2017,7,31,18,ST,2330,13880,945,95,1705,0007
NORU,2017,8,1,0,ST,2360,13820,945,95,1705,0007
NORU,2017,8,1,6,ST,2410,13770,950,90,1705,0007
NORU,2017,8,1,12,ST,2450,13720,955,85,1705,0007
NORU,2017,8,1,18,ST,2490,13670,955,85,1705,0007
NORU,2017,8,2,0,ST,2540,13640,950,90,1705,0007
NORU,2017,8,2,6,ST,2590,13590,955,85,1705,0007
NORU,2017,8,2,12,ST,2620,13570,955,85,1705,0007
NORU,2017,8,2,18,ST,2680,13550,955,85,1705,0007
NORU,2017,8,3,0,ST,2740,13480,955,85,1705,0007
NORU,2017,8,3,6,ST,2790,13410,955,85,1705,0007
NORU,2017,8,3,12,ST,2810,13340,955,85,1705,0007
NORU,2017,8,3,18,ST,2830,13240,955,85,1705,0007
NORU,2017,8,4,0,T,2850,13150,960,80,1705,0007
NORU,2017,8,4,6,T,2870,13110,960,80,1705,0007
NORU,2017,8,4,12,T,2900,13070,960,80,1705,0007
NORU,2017,8,4,18,T,2910,13040,960,80,1705,0007
NORU,2017,8,5,0,T,2950,13030,960,80,1705,0007
NORU,2017,8,5,6,T,2990,13010,960,80,1705,0007
NORU,2017,8,5,12,T,3010,13010,960,80,1705,0007
NORU,2017,8,5,18,T,3020,13050,964,75,1705,0007
NORU,2017,8,6,0,T,3070,13080,968,70,1705,0007
NORU,2017,8,6,6,T,3110,13150,970,65,1705,0007
NORU,2017,8,6,12,STS,3170,13230,972,60,1705,0007
NORU,2017,8,6,18,STS,3250,13290,972,60,1705,0007
NORU,2017,8,7,0,STS,3310,13390,972,60,1705,0007
NORU,2017,8,7,6,STS,3400,13500,972,60,1705,0007
NORU,2017,8,7,12,STS,3520,13620,975,55,1705,0007
NORU,2017,8,7,18,TS,3610,13680,980,45,1705,0007
NORU,2017,8,8,0,TS,3730,13770,984,40,1705,0007
NORU,2017,8,8,6,TS,3770,13810,986,35,1705,0007
NORU,2017,8,8,12,TD,3830,13880,990,30,1705,0007
KULAP,2017,7,21,0,TD,2520,17720,1004,25,1706,0008
KULAP,2017,7,21,6,TD,2660,17710,1002,30,1706,0008
KULAP,2017,7,21,12,TS,2820,17680,1000,35,1706,0008
KULAP,2017,7,21,18,TS,3040,17550,1000,35,1706,0008
KULAP,2017,7,22,0,TS,3050,17220,1000,35,1706,0008
KULAP,2017,7,22,6,TS,3000,17060,995,40,1706,0008
KULAP,2017,7,22,12,TS,3000,16960,995,40,1706,0008
KULAP,2017,7,22,18,TS,3040,16830,995,40,1706,0008
KULAP,2017,7,23,0,TS,3060,16730,995,40,1706,0008
KULAP,2017,7,23,6,TS,3080,16650,995,40,1706,0008
KULAP,2017,7,23,12,TS,3110,16550,995,40,1706,0008
KULAP,2017,7,23,18,TS,3120,16410,995,40,1706,0008
KULAP,2017,7,24,0,TS,3170,16350,995,40,1706,0008
KULAP,2017,7,24,6,TS,3260,16170,995,40,1706,0008
KULAP,2017,7,24,12,TS,3300,15990,995,40,1706,0008
KULAP,2017,7,24,18,TS,3320,15830,1000,35,1706,0008
KULAP,2017,7,25,0,TS,3300,15650,1000,35,1706,0008
KULAP,2017,7,25,6,TS,3280,15500,1000,35,1706,0008
SONCA,2017,7,21,0,TD,1710,11480,1004,25,1708,0009
SONCA,2017,7,21,6,TD,1760,11370,1004,25,1708,0009
SONCA,2017,7,21,12,TD,1790,11300,1004,25,1708,0009
SONCA,2017,7,21,18,TD,1790,11260,1004,25,1708,0009
SONCA,2017,7,22,0,TD,1770,11250,1004,25,1708,0009
SONCA,2017,7,22,6,TD,1770,11200,1000,30,1708,0009
SONCA,2017,7,22,12,TD,1770,11160,1000,30,1708,0009
SONCA,2017,7,22,18,TD,1770,11160,1000,30,1708,0009
SONCA,2017,7,23,0,TD,1760,11150,998,30,1708,0009
SONCA,2017,7,23,6,TD,1760,11150,998,30,1708,0009
SONCA,2017,7,23,12,TD,1750,11140,998,30,1708,0009
SONCA,2017,7,23,18,TD,1720,11140,998,30,1708,0009
SONCA,2017,7,24,0,TD,1720,11130,998,30,1708,0009
SONCA,2017,7,24,6,TD,1720,11120,998,30,1708,0009
SONCA,2017,7,24,12,TS,1710,11050,994,35,1708,0009
SONCA,2017,7,24,18,TS,1720,10970,994,35,1708,0009
SONCA,2017,7,25,0,TS,1720,10890,992,40,1708,0009
SONCA,2017,7,25,6,TS,1730,10770,992,40,1708,0009
SONCA,2017,7,25,12,TS,1680,10650,994,35,1708,0009
SONCA,2017,7,25,18,TD,1690,10540,998,30,1708,0009
SONCA,2017,7,26,0,TD,1670,10480,998,25,1708,0009
ROKE,2017,7,21,6,TD,1870,12370,1002,25,1707,0010
ROKE,2017,7,21,12,TD,1900,12300,1002,25,1707,0010
ROKE,2017,7,21,18,TD,1980,12180,1002,25,1707,0010
ROKE,2017,7,22,0,TD,2090,12050,1002,25,1707,0010
ROKE,2017,7,22,6,TD,2120,11870,1000,30,1707,0010
ROKE,2017,7,22,12,TS,2140,11770,998,35,1707,0010
ROKE,2017,7,22,18,TS,2170,11610,998,35,1707,0010
ROKE,2017,7,23,0,TS,2225,11475,998,35,1707,0010
ROKE,2017,7,23,6,TD,2270,11330,1002,25,1707,0010
NESAT,2017,7,25,18,TD,1500,12850,1002,30,1709,0011
NESAT,2017,7,26,0,TS,1550,12820,998,35,1709,0011
NESAT,2017,7,26,6,TS,1610,12820,992,35,1709,0011
NESAT,2017,7,26,12,TS,1670,12790,990,40,1709,0011
NESAT,2017,7,26,18,TS,1730,12780,988,45,1709,0011
NESAT,2017,7,27,0,STS,1790,12760,984,50,1709,0011
NESAT,2017,7,27,6,STS,1800,12740,984,50,1709,0011
NESAT,2017,7,27,12,STS,1860,12720,984,50,1709,0011
NESAT,2017,7,27,18,STS,1930,12640,980,55,1709,0011
NESAT,2017,7,28,0,STS,2000,12550,975,60,1709,0011
NESAT,2017,7,28,6,STS,2050,12510,975,60,1709,0011
NESAT,2017,7,28,12,T,2110,12440,970,65,1709,0011
NESAT,2017,7,28,18,T,2180,12360,960,75,1709,0011
NESAT,2017,7,29,0,T,2230,12330,955,80,1709,0011
NESAT,2017,7,29,6,T,2340,12270,955,80,1709,0011
NESAT,2017,7,29,12,T,2450,12170,960,75,1709,0011
NESAT,2017,7,29,18,T,2500,12030,970,65,1709,0011
NESAT,2017,7,30,0,STS,2580,11920,975,60,1709,0011
NESAT,2017,7,30,6,TS,2590,11800,990,40,1709,0011
NESAT,2017,7,30,12,TD,2600,11720,992,30,1709,0011
HAITANG,2017,7,28,0,TD,1930,11680,994,25,1710,0012
HAITANG,2017,7,28,6,TD,1930,11630,994,25,1710,0012
HAITANG,2017,7,28,12,TD,1870,11590,992,30,1710,0012
HAITANG,2017,7,28,18,TD,1820,11590,992,30,1710,0012
HAITANG,2017,7,29,0,TD,1820,11630,992,30,1710,0012
HAITANG,2017,7,29,6,TS,1830,11680,990,35,1710,0012
HAITANG,2017,7,29,12,TS,1890,11760,988,40,1710,0012
HAITANG,2017,7,29,18,TS,1940,11810,988,40,1710,0012
HAITANG,2017,7,30,0,TS,1990,11940,988,40,1710,0012
HAITANG,2017,7,30,6,TS,2170,12020,985,45,1710,0012
HAITANG,2017,7,30,12,TS,2290,12060,985,45,1710,0012
HAITANG,2017,7,30,18,TS,2460,12010,988,40,1710,0012
HAITANG,2017,7,31,0,TS,2610,11910,990,35,1710,0012
HAITANG,2017,7,31,6,TD,2690,11800,992,30,1710,0012
HAITANG,2017,7,31,12,TD,2780,11720,994,25,1710,0012
NALGAE,2017,8,1,0,TD,2660,16240,1004,25,1711,0013
NALGAE,2017,8,1,6,TD,2630,16310,1002,30,1711,0013
NALGAE,2017,8,1,12,TD,2590,16370,1002,30,1711,0013
NALGAE,2017,8,1,18,TD,2570,16460,1002,30,1711,0013
NALGAE,2017,8,2,0,TS,2540,16570,998,35,1711,0013
NALGAE,2017,8,2,6,TS,2590,16550,998,35,1711,0013
NALGAE,2017,8,2,12,TS,2590,16530,998,35,1711,0013
NALGAE,2017,8,2,18,TS,2610,16500,992,40,1711,0013
NALGAE,2017,8,3,0,TS,2650,16470,992,40,1711,0013
NALGAE,2017,8,3,6,TS,2700,16420,992,40,1711,0013
NALGAE,2017,8,3,12,TS,2740,16360,992,40,1711,0013
NALGAE,2017,8,3,18,TS,2800,16325,992,40,1711,0013
NALGAE,2017,8,4,0,TS,2840,16290,992,40,1711,0013
NALGAE,2017,8,4,6,TS,2900,16250,992,40,1711,0013
NALGAE,2017,8,4,12,TS,2990,16240,992,40,1711,0013
NALGAE,2017,8,4,18,TS,3070,16230,992,40,1711,0013
NALGAE,2017,8,5,0,TS,3230,16220,992,40,1711,0013
NALGAE,2017,8,5,6,TS,3390,16180,992,40,1711,0013
NALGAE,2017,8,5,12,TS,3570,16080,992,40,1711,0013
BANYAN,2017,8,11,0,TD,1670,17000,1006,25,1712,0014
BANYAN,2017,8,11,6,TD,1700,16900,1004,30,1712,0014
BANYAN,2017,8,11,12,TS,1750,16760,1002,35,1712,0014
BANYAN,2017,8,11,18,TS,1820,16650,1002,35,1712,0014
BANYAN,2017,8,12,0,TS,1890,16570,995,45,1712,0014
BANYAN,2017,8,12,6,STS,1940,16510,990,50,1712,0014
BANYAN,2017,8,12,12,STS,2000,16470,980,60,1712,0014
BANYAN,2017,8,12,18,T,2050,16440,970,70,1712,0014
BANYAN,2017,8,13,0,T,2110,16410,960,80,1712,0014
BANYAN,2017,8,13,6,T,2150,16390,960,80,1712,0014
BANYAN,2017,8,13,12,T,2190,16380,960,80,1712,0014
BANYAN,2017,8,13,18,T,2220,16370,960,80,1712,0014
BANYAN,2017,8,14,0,T,2260,16350,960,80,1712,0014
BANYAN,2017,8,14,6,T,2330,16330,960,80,1712,0014
BANYAN,2017,8,14,12,T,2400,16310,960,80,1712,0014
BANYAN,2017,8,14,18,T,2490,16280,960,80,1712,0014
BANYAN,2017,8,15,0,ST,2590,16250,955,85,1712,0014
BANYAN,2017,8,15,6,T,2720,16220,960,80,1712,0014
BANYAN,2017,8,15,12,T,2850,16230,965,75,1712,0014
BANYAN,2017,8,15,18,T,2980,16270,970,70,1712,0014
BANYAN,2017,8,16,0,T,3120,16340,975,65,1712,0014
BANYAN,2017,8,16,6,STS,3350,16520,980,60,1712,0014
BANYAN,2017,8,16,12,STS,3560,16750,985,55,1712,0014
BANYAN,2017,8,16,18,STS,3780,17050,990,50,1712,0014
HATO,2017,8,20,12,TD,1930,12650,1000,25,1713,0015
HATO,2017,8,20,18,TD,1960,12630,998,30,1713,0015
HATO,2017,8,21,0,TS,2000,12520,994,35,1713,0015
HATO,2017,8,21,6,TS,2040,12430,994,35,1713,0015
HATO,2017,8,21,12,TS,2040,12280,990,40,1713,0015
HATO,2017,8,21,18,TS,1950,12080,990,40,1713,0015
HATO,2017,8,22,0,STS,2000,12010,985,50,1713,0015
HATO,2017,8,22,6,T,2050,11860,975,65,1713,0015
HATO,2017,8,22,12,T,2050,11740,970,70,1713,0015
HATO,2017,8,22,18,T,2100,11600,965,75,1713,0015
HATO,2017,8,23,0,ST,2150,11450,955,90,1713,0015
HATO,2017,8,23,6,ST,2210,11290,955,90,1713,0015
HATO,2017,8,23,12,STS,2270,11090,985,50,1713,0015
HATO,2017,8,23,18,TS,2290,10920,990,40,1713,0015
HATO,2017,8,24,0,TS,2320,10760,994,35,1713,0015
HATO,2017,8,24,6,TD,2350,10630,996,30,1713,0015
HATO,2017,8,24,12,TD,2350,10490,998,25,1713,0015
PAKHAR,2017,8,24,12,TD,1550,12620,1000,25,1714,0016
PAKHAR,2017,8,24,18,TD,1530,12500,998,30,1714,0016
PAKHAR,2017,8,25,0,TS,1500,12390,994,35,1714,0016
PAKHAR,2017,8,25,6,TS,1550,12300,990,40,1714,0016
PAKHAR,2017,8,25,12,TS,1600,12230,990,40,1714,0016
PAKHAR,2017,8,25,18,TS,1670,12120,990,40,1714,0016
PAKHAR,2017,8,26,0,TS,1750,11980,994,35,1714,0016
PAKHAR,2017,8,26,6,TS,1820,11810,990,40,1714,0016
PAKHAR,2017,8,26,12,STS,1940,11650,985,50,1714,0016
PAKHAR,2017,8,26,18,STS,2070,11490,982,55,1714,0016
PAKHAR,2017,8,27,0,STS,2190,11340,980,60,1714,0016
PAKHAR,2017,8,27,6,TS,2280,11170,990,40,1714,0016
PAKHAR,2017,8,27,12,TD,2330,11010,1000,25,1714,0016
SANVU,2017,8,27,18,TD,1900,14720,1002,30,1715,0017
SANVU,2017,8,28,0,TD,1930,14710,1002,30,1715,0017
SANVU,2017,8,28,6,TS,1970,14690,994,35,1715,0017
SANVU,2017,8,28,12,TS,2030,14730,994,35,1715,0017
SANVU,2017,8,28,18,TS,2080,14750,992,40,1715,0017
SANVU,2017,8,29,0,TS,2140,14780,992,40,1715,0017
SANVU,2017,8,29,6,TS,2270,14760,990,45,1715,0017
SANVU,2017,8,29,12,TS,2380,14690,990,45,1715,0017
SANVU,2017,8,29,18,STS,2530,14600,985,50,1715,0017
SANVU,2017,8,30,0,STS,2690,14430,980,55,1715,0017
SANVU,2017,8,30,6,STS,2680,14270,980,55,1715,0017
SANVU,2017,8,30,12,STS,2660,14140,980,55,1715,0017
SANVU,2017,8,30,18,STS,2670,14120,980,55,1715,0017
SANVU,2017,8,31,0,STS,2670,14180,980,55,1715,0017
SANVU,2017,8,31,6,STS,2710,14190,975,60,1715,0017
SANVU,2017,8,31,12,T,2770,14210,970,65,1715,0017
SANVU,2017,8,31,18,T,2770,14160,965,70,1715,0017
SANVU,2017,9,1,0,T,2720,14200,955,80,1715,0017
SANVU,2017,9,1,6,T,2760,14270,955,80,1715,0017
SANVU,2017,9,1,12,T,2810,14360,960,75,1715,0017
SANVU,2017,9,1,18,T,2850,14370,970,65,1715,0017
SANVU,2017,9,2,0,STS,2980,14460,975,60,1715,0017
SANVU,2017,9,2,6,STS,3140,14520,975,60,1715,0017
SANVU,2017,9,2,12,STS,3330,14660,975,60,1715,0017
SANVU,2017,9,2,18,STS,3540,14830,980,55,1715,0017
SANVU,2017,9,3,0,STS,3830,15020,985,50,1715,0017
SANVU,2017,9,3,6,STS,4160,15270,985,50,1715,0017
MAWAR,2017,8,31,6,TD,1940,11890,1002,25,1716,0018
MAWAR,2017,8,31,12,TD,1950,11890,1002,25,1716,0018
MAWAR,2017,8,31,18,TD,1960,11880,1000,30,1716,0018
MAWAR,2017,9,1,0,TD,2000,11870,1000,30,1716,0018
MAWAR,2017,9,1,6,TD,2040,11850,1000,30,1716,0018
MAWAR,2017,9,1,12,TS,2100,11820,998,35,1716,0018
MAWAR,2017,9,1,18,TS,2100,11780,995,40,1716,0018
MAWAR,2017,9,2,0,STS,2110,11730,990,50,1716,0018
MAWAR,2017,9,2,6,STS,2130,11710,990,50,1716,0018
MAWAR,2017,9,2,12,STS,2150,11700,990,50,1716,0018
MAWAR,2017,9,2,18,STS,2170,11700,990,50,1716,0018
MAWAR,2017,9,3,0,STS,2190,11670,990,50,1716,0018
MAWAR,2017,9,3,6,TS,2230,11640,992,45,1716,0018
MAWAR,2017,9,3,12,TS,2260,11610,995,40,1716,0018
MAWAR,2017,9,3,18,TS,2300,11540,998,35,1716,0018
MAWAR,2017,9,4,0,TD,2330,11460,1002,25,1716,0018
GUCHOL,2017,9,5,18,TD,2000,12140,1000,25,1717,0019
GUCHOL,2017,9,6,0,TD,2030,12040,1000,25,1717,0019
GUCHOL,2017,9,6,6,TD,2070,12000,998,30,1717,0019
GUCHOL,2017,9,6,12,TD,2170,12010,998,30,1717,0019
GUCHOL,2017,9,6,18,TD,2220,11910,1000,25,1717,0019
GUCHOL,2017,9,7,0,TD,2280,11900,1000,25,1717,0019
GUCHOL,2017,9,7,6,TD,2380,11910,1000,25,1717,0019
TALIM,2017,9,9,12,TD,1520,14280,1000,25,1718,0020
TALIM,2017,9,9,18,TD,1550,14180,998,30,1718,0020
TALIM,2017,9,10,0,TS,1570,14040,994,35,1718,0020
TALIM,2017,9,10,6,TS,1630,13950,990,40,1718,0020
TALIM,2017,9,10,12,TS,1690,13840,990,40,1718,0020
TALIM,2017,9,10,18,STS,1740,13720,984,50,1718,0020
TALIM,2017,9,11,0,STS,1820,13620,975,60,1718,0020
TALIM,2017,9,11,6,STS,1870,13470,975,60,1718,0020
TALIM,2017,9,11,12,T,1940,13320,970,65,1718,0020
TALIM,2017,9,11,18,T,2030,13170,970,65,1718,0020
TALIM,2017,9,12,0,T,2110,13050,970,65,1718,0020
TALIM,2017,9,12,6,T,2200,12880,960,75,1718,0020
TALIM,2017,9,12,12,T,2260,12790,960,75,1718,0020
TALIM,2017,9,12,18,T,2360,12690,960,75,1718,0020
TALIM,2017,9,13,0,T,2440,12630,960,75,1718,0020
TALIM,2017,9,13,6,T,2490,12580,955,80,1718,0020
TALIM,2017,9,13,12,ST,2550,12540,950,85,1718,0020
TALIM,2017,9,13,18,ST,2600,12490,945,90,1718,0020
TALIM,2017,9,14,0,SuperT,2650,12460,935,100,1718,0020
TALIM,2017,9,14,6,SuperT,2710,12420,935,100,1718,0020
TALIM,2017,9,14,12,ST,2730,12430,940,95,1718,0020
TALIM,2017,9,14,18,ST,2770,12440,940,95,1718,0020
TALIM,2017,9,15,0,ST,2810,12460,950,85,1718,0020
TALIM,2017,9,15,6,ST,2830,12490,950,85,1718,0020
TALIM,2017,9,15,12,T,2840,12540,955,80,1718,0020
TALIM,2017,9,15,18,T,2850,12570,960,75,1718,0020
TALIM,2017,9,16,0,T,2870,12620,965,70,1718,0020
TALIM,2017,9,16,6,T,2890,12670,970,65,1718,0020
TALIM,2017,9,16,12,T,2930,12760,970,65,1718,0020
TALIM,2017,9,16,18,T,3010,12860,970,65,1718,0020
TALIM,2017,9,17,0,STS,3090,12990,975,60,1718,0020
TALIM,2017,9,17,6,STS,3210,13170,975,60,1718,0020
TALIM,2017,9,17,12,STS,3420,13440,975,60,1718,0020
TALIM,2017,9,17,18,STS,3760,13840,975,60,1718,0020
TALIM,2017,9,18,0,STS,4120,13970,975,60,1718,0020
TALIM,2017,9,18,6,STS,4430,14230,975,60,1718,0020
DOKSURI,2017,9,11,18,TD,1470,12310,1000,25,1719,0021
DOKSURI,2017,9,12,0,TD,1440,12190,1000,25,1719,0021
DOKSURI,2017,9,12,6,TD,1450,12070,1000,25,1719,0021
DOKSURI,2017,9,12,12,TD,1490,11960,998,30,1719,0021
DOKSURI,2017,9,12,18,TS,1490,11820,994,35,1719,0021
DOKSURI,2017,9,13,0,TS,1480,11710,990,45,1719,0021
DOKSURI,2017,9,13,6,TS,1520,11600,990,45,1719,0021
DOKSURI,2017,9,13,12,STS,1560,11480,984,50,1719,0021
DOKSURI,2017,9,13,18,STS,1570,11370,984,50,1719,0021
DOKSURI,2017,9,14,0,STS,1600,11260,980,55,1719,0021
DOKSURI,2017,9,14,6,T,1640,11110,970,70,1719,0021
DOKSURI,2017,9,14,12,T,1700,10990,960,80,1719,0021
DOKSURI,2017,9,14,18,T,1730,10880,960,80,1719,0021
DOKSURI,2017,9,15,0,ST,1780,10730,950,90,1719,0021
DOKSURI,2017,9,15,6,T,1780,10600,960,80,1719,0021
DOKSURI,2017,9,15,12,STS,1800,10450,975,60,1719,0021
