Tropical Cyclone Best Track Data (post analysis)
熱帶氣旋最佳路徑數據(事後分析)
热带气旋最佳路径数据(事后分析)
Tropical Cyclone Name/熱帶氣旋名稱/热带气旋名称,Year/年/年,Month/月/月,Day/日/日,Time (UTC)/時間(協調世界時)/时间(协调世界时),Intensity/強度/强度,Latitude (0.01 degree N)/北緯(0.01度)/北纬(0.01度),Longitude (0.01 degree E)/東經(0.01度)/东经(0.01度),Estimated minimum central pressure (hPa)/估計最低中心氣壓(百帕斯卡)/估计最低中心气压(百帕斯卡),Estimated maximum surface winds (knot)/估計最高風速(海里)/估计最高风速(海里),JMA Code/JMA編號/JMA编号,HKO Code/HKO編號/HKO编号
KEN,1986,5,1,12,TD,930,13510,1000,25,8602,0002
KEN,1986,5,1,18,TD,940,13490,1000,25,8602,0002
KEN,1986,5,2,0,TD,970,13470,1000,25,8602,0002
KEN,1986,5,2,6,TD,1000,13470,1000,25,8602,0002
KEN,1986,5,2,12,TD,1020,13460,1000,20,8602,0002
KEN,1986,5,2,18,TD,1030,13460,1001,20,8602,0002
LOLA,1986,5,17,0,TD,790,16020,990,30,8603,0003
LOLA,1986,5,17,6,TS,790,15960,981,40,8603,0003
LOLA,1986,5,17,12,TS,790,15920,980,45,8603,0003
LOLA,1986,5,17,18,STS,800,15900,975,60,8603,0003
LOLA,1986,5,18,0,T,820,15890,975,65,8603,0003
LOLA,1986,5,18,6,T,870,15890,970,70,8603,0003
LOLA,1986,5,18,12,T,920,15890,960,80,8603,0003
LOLA,1986,5,18,18,ST,980,15860,945,90,8603,0003
LOLA,1986,5,19,0,SuperT,1030,15800,930,100,8603,0003
LOLA,1986,5,19,6,SuperT,1100,15700,915,110,8603,0003
LOLA,1986,5,19,12,SuperT,1160,15620,910,120,8603,0003
LOLA,1986,5,19,18,SuperT,1230,15530,915,120,8603,0003
LOLA,1986,5,20,0,SuperT,1330,15410,915,120,8603,0003
LOLA,1986,5,20,6,SuperT,1430,15310,910,120,8603,0003
LOLA,1986,5,20,12,SuperT,1520,15220,915,120,8603,0003
LOLA,1986,5,20,18,SuperT,1630,15140,920,115,8603,0003
LOLA,1986,5,21,0,SuperT,1750,15080,920,110,8603,0003
LOLA,1986,5,21,6,SuperT,1890,15040,920,105,8603,0003
LOLA,1986,5,21,12,SuperT,2050,15020,930,100,8603,0003
LOLA,1986,5,21,18,ST,2200,15040,935,90,8603,0003
LOLA,1986,5,22,0,T,2380,15080,940,80,8603,0003
LOLA,1986,5,22,6,T,2590,15190,950,75,8603,0003
LOLA,1986,5,22,12,T,2800,15370,960,70,8603,0003
LOLA,1986,5,22,18,STS,3030,15650,970,60,8603,0003
LOLA,1986,5,23,0,STS,3270,16000,980,50,8603,0003
LOLA,1986,5,23,6,TS,3520,16430,980,45,8603,0003
MAC,1986,5,23,0,TD,1960,11460,999,25,8604,0004
MAC,1986,5,23,6,TD,1960,11510,999,30,8604,0004
MAC,1986,5,23,12,TD,1970,11560,999,30,8604,0004
MAC,1986,5,23,18,TD,2000,11610,998,30,8604,0004
MAC,1986,5,24,0,TD,2020,11660,998,30,8604,0004
MAC,1986,5,24,6,TD,2030,11720,996,30,8604,0004
MAC,1986,5,24,12,TD,2020,11780,996,30,8604,0004
MAC,1986,5,24,18,TD,2010,11840,996,30,8604,0004
MAC,1986,5,25,0,TS,2000,11900,996,35,8604,0004
MAC,1986,5,25,6,TS,1990,11970,996,35,8604,0004
MAC,1986,5,25,12,TS,1990,12020,996,35,8604,0004
MAC,1986,5,25,18,TS,2000,12070,996,35,8604,0004
MAC,1986,5,26,0,TS,2050,12110,994,40,8604,0004
MAC,1986,5,26,6,TS,2120,12160,994,40,8604,0004
MAC,1986,5,26,12,TS,2180,12210,994,40,8604,0004
MAC,1986,5,26,18,TS,2240,12270,996,35,8604,0004
MAC,1986,5,27,0,TS,2300,12290,996,35,8604,0004
MAC,1986,5,27,6,TS,2340,12300,996,35,8604,0004
MAC,1986,5,27,12,TS,2340,12270,996,35,8604,0004
MAC,1986,5,27,18,TS,2330,12310,996,35,8604,0004
MAC,1986,5,28,0,TS,2330,12350,998,35,8604,0004
MAC,1986,5,28,6,TD,2330,12400,998,30,8604,0004
MAC,1986,5,28,12,TD,2340,12500,1000,25,8604,0004
MAC,1986,5,28,18,TD,2360,12620,1000,25,8604,0004
MAC,1986,5,29,0,TD,2380,12750,1000,25,8604,0004
MAC,1986,5,29,6,TD,2440,12940,1000,25,8604,0004
NANCY,1986,6,21,0,TD,1060,13370,1004,25,8605,0005
NANCY,1986,6,21,6,TD,1200,13190,1000,30,8605,0005
NANCY,1986,6,21,12,TD,1310,13040,995,30,8605,0005
NANCY,1986,6,21,18,TS,1420,12920,990,40,8605,0005
NANCY,1986,6,22,0,TS,1530,12800,985,45,8605,0005
NANCY,1986,6,22,6,TS,1670,12650,985,45,8605,0005
NANCY,1986,6,22,12,STS,1790,12510,980,50,8605,0005
NANCY,1986,6,22,18,STS,1890,12400,975,60,8605,0005
NANCY,1986,6,23,0,T,2000,12300,970,70,8605,0005
NANCY,1986,6,23,6,T,2130,12220,960,75,8605,0005
NANCY,1986,6,23,12,T,2240,12180,955,75,8605,0005
NANCY,1986,6,23,18,T,2360,12180,965,70,8605,0005
NANCY,1986,6,24,0,STS,2560,12190,970,60,8605,0005
NANCY,1986,6,24,6,TS,2800,12190,980,45,8605,0005
NANCY,1986,6,24,12,TS,3010,12330,985,40,8605,0005
NANCY,1986,6,24,18,TS,3200,12550,995,35,8605,0005
NANCY,1986,6,25,0,TS,3510,12880,997,35,8605,0005
OWEN,1986,6,28,0,TD,1550,13550,1001,30,8606,0006
OWEN,1986,6,28,6,TD,1540,13390,1001,30,8606,0006
OWEN,1986,6,28,12,TD,1570,13260,1000,30,8606,0006
OWEN,1986,6,28,18,TS,1600,13180,999,35,8606,0006
OWEN,1986,6,29,0,TS,1620,13120,998,35,8606,0006
OWEN,1986,6,29,6,TS,1640,13060,993,35,8606,0006
OWEN,1986,6,29,12,TS,1650,13010,992,40,8606,0006
OWEN,1986,6,29,18,TS,1670,12940,992,40,8606,0006
OWEN,1986,6,30,0,TS,1720,12860,990,45,8606,0006
OWEN,1986,6,30,6,TS,1810,12800,991,45,8606,0006
OWEN,1986,6,30,12,TS,1880,12750,992,45,8606,0006
OWEN,1986,6,30,18,TS,1940,12710,994,40,8606,0006
OWEN,1986,7,1,0,TS,2010,12690,995,35,8606,0006
OWEN,1986,7,1,6,TD,2180,12720,995,30,8606,0006
OWEN,1986,7,1,12,TD,2340,12770,995,30,8606,0006
OWEN,1986,7,1,18,TD,2440,12820,997,25,8606,0006
OWEN,1986,7,2,0,TD,2530,12870,1000,25,8606,0006
PEGGY,1986,7,3,0,TD,1380,15180,1003,25,8607,0007
PEGGY,1986,7,3,6,TD,1400,15070,1001,25,8607,0007
PEGGY,1986,7,3,12,TD,1420,14940,1000,30,8607,0007
PEGGY,1986,7,3,18,TS,1440,14800,998,35,8607,0007
PEGGY,1986,7,4,0,TS,1450,14640,995,40,8607,0007
PEGGY,1986,7,4,6,TS,1460,14520,988,45,8607,0007
PEGGY,1986,7,4,12,STS,1470,14400,982,50,8607,0007
PEGGY,1986,7,4,18,STS,1480,14270,975,55,8607,0007
PEGGY,1986,7,5,0,T,1490,14150,970,65,8607,0007
PEGGY,1986,7,5,6,T,1490,14020,955,75,8607,0007
PEGGY,1986,7,5,12,ST,1500,13880,940,85,8607,0007
PEGGY,1986,7,5,18,ST,1520,13740,935,90,8607,0007
PEGGY,1986,7,6,0,ST,1540,13600,935,95,8607,0007
PEGGY,1986,7,6,6,SuperT,1570,13460,920,105,8607,0007
PEGGY,1986,7,6,12,SuperT,1600,13320,910,110,8607,0007
PEGGY,1986,7,6,18,SuperT,1640,13180,894,120,8607,0007
PEGGY,1986,7,7,0,SuperT,1670,13040,905,120,8607,0007
PEGGY,1986,7,7,6,SuperT,1700,12900,910,110,8607,0007
PEGGY,1986,7,7,12,SuperT,1720,12760,920,105,8607,0007
PEGGY,1986,7,7,18,SuperT,1730,12650,925,100,8607,0007
PEGGY,1986,7,8,0,SuperT,1730,12570,930,100,8607,0007
PEGGY,1986,7,8,6,SuperT,1740,12480,920,105,8607,0007
PEGGY,1986,7,8,12,SuperT,1760,12380,920,105,8607,0007
PEGGY,1986,7,8,18,SuperT,1780,12280,925,100,8607,0007
PEGGY,1986,7,9,0,ST,1790,12200,930,95,8607,0007
PEGGY,1986,7,9,6,ST,1810,12110,945,90,8607,0007
PEGGY,1986,7,9,12,T,1850,12050,965,80,8607,0007
PEGGY,1986,7,9,18,T,1900,12000,975,70,8607,0007
PEGGY,1986,7,10,0,T,1950,11940,975,65,8607,0007
PEGGY,1986,7,10,6,T,2000,11860,975,65,8607,0007
PEGGY,1986,7,10,12,T,2040,11780,970,70,8607,0007
PEGGY,1986,7,10,18,T,2090,11710,970,70,8607,0007
PEGGY,1986,7,11,0,T,2160,11630,970,70,8607,0007
PEGGY,1986,7,11,6,T,2250,11550,975,70,8607,0007
PEGGY,1986,7,11,12,STS,2300,11480,980,60,8607,0007
PEGGY,1986,7,11,18,STS,2330,11410,985,55,8607,0007
PEGGY,1986,7,12,0,STS,2360,11330,985,55,8607,0007
PEGGY,1986,7,12,6,STS,2380,11250,990,50,8607,0007
PEGGY,1986,7,12,12,TD,2390,11120,996,25,8607,0007
ROGER,1986,7,12,12,TD,1620,14280,1006,25,8608,0008
ROGER,1986,7,12,18,TD,1640,14110,1004,30,8608,0008
ROGER,1986,7,13,0,TS,1670,13940,998,35,8608,0008
ROGER,1986,7,13,6,TS,1750,13820,994,40,8608,0008
ROGER,1986,7,13,12,TS,1850,13730,990,45,8608,0008
ROGER,1986,7,13,18,TS,1960,13640,986,45,8608,0008
ROGER,1986,7,14,0,STS,2050,13530,984,50,8608,0008
ROGER,1986,7,14,6,STS,2130,13410,984,50,8608,0008
ROGER,1986,7,14,12,STS,2210,13300,981,50,8608,0008
ROGER,1986,7,14,18,STS,2300,13210,975,55,8608,0008
ROGER,1986,7,15,0,T,2390,13120,965,65,8608,0008
ROGER,1986,7,15,6,T,2460,13050,960,75,8608,0008
ROGER,1986,7,15,12,T,2520,12990,955,75,8608,0008
ROGER,1986,7,15,18,T,2580,12930,960,70,8608,0008
ROGER,1986,7,16,0,T,2630,12900,970,65,8608,0008
ROGER,1986,7,16,6,STS,2720,12890,981,60,8608,0008
ROGER,1986,7,16,12,STS,2820,12910,982,55,8608,0008
ROGER,1986,7,16,18,TS,2920,12970,983,45,8608,0008
ROGER,1986,7,17,0,TS,3060,13080,984,45,8608,0008
ROGER,1986,7,17,6,TS,3190,13240,989,40,8608,0008
ROGER,1986,7,17,12,TS,3280,13480,993,40,8608,0008
ROGER,1986,7,17,18,TS,3360,13760,994,40,8608,0008
ROGER,1986,7,18,0,TS,3460,14120,996,40,8608,0008
ROGER,1986,7,18,6,TD,3440,14500,998,30,8608,0008
SARAH(1),1986,7,30,6,TD,1450,13190,1000,25,8610,0009
SARAH(1),1986,7,30,12,TD,1480,13060,1000,25,8610,0009
SARAH(1),1986,7,30,18,TD,1510,12930,999,30,8610,0009
SARAH(1),1986,7,31,0,TD,1550,12810,998,30,8610,0009
SARAH(1),1986,7,31,6,TD,1590,12700,996,30,8610,0009
SARAH(1),1986,7,31,12,TS,1630,12600,994,40,8610,0009
SARAH(1),1986,7,31,18,TS,1660,12510,991,45,8610,0009
SARAH(1),1986,8,1,0,TS,1690,12430,993,45,8610,0009
SARAH(1),1986,8,1,6,TS,1720,12330,993,45,8610,0009
SARAH(1),1986,8,1,12,TS,1730,12220,994,40,8610,0009
SARAH(1),1986,8,1,18,TS,1730,12150,996,35,8610,0009
SARAH(2),1986,8,2,0,TS,1780,12390,986,40,8610,0010
SARAH(2),1986,8,2,6,TS,1840,12450,986,40,8610,0010
SARAH(2),1986,8,2,12,TS,1910,12540,986,40,8610,0010
SARAH(2),1986,8,2,18,TS,1990,12630,984,45,8610,0010
SARAH(2),1986,8,3,0,STS,2070,12730,983,50,8610,0010
SARAH(2),1986,8,3,6,STS,2180,12860,983,50,8610,0010
SARAH(2),1986,8,3,12,STS,2320,13010,982,50,8610,0010
SARAH(2),1986,8,3,18,TS,2520,13220,982,45,8610,0010
SARAH(2),1986,8,4,0,TS,2780,13460,982,45,8610,0010
SARAH(2),1986,8,4,6,TS,3080,13710,982,45,8610,0010
SARAH(2),1986,8,4,12,TS,3370,13950,982,40,8610,0010
GEORGETTE,1986,8,8,12,TD,1420,17990,1000,25,8611,0011
GEORGETTE,1986,8,8,18,TD,1430,17870,1000,25,8611,0011
GEORGETTE,1986,8,9,0,TD,1450,17740,1000,30,8611,0011
GEORGETTE,1986,8,9,6,TS,1470,17620,998,35,8611,0011
GEORGETTE,1986,8,9,12,TS,1490,17500,996,40,8611,0011
GEORGETTE,1986,8,9,18,TS,1520,17380,993,45,8611,0011
GEORGETTE,1986,8,10,0,TS,1540,17250,990,45,8611,0011
GEORGETTE,1986,8,10,6,STS,1550,17180,988,50,8611,0011
GEORGETTE,1986,8,10,12,STS,1560,17120,985,50,8611,0011
GEORGETTE,1986,8,10,18,STS,1570,17050,983,60,8611,0011
GEORGETTE,1986,8,11,0,STS,1590,16990,980,60,8611,0011
GEORGETTE,1986,8,11,6,T,1600,16960,980,65,8611,0011
GEORGETTE,1986,8,11,12,T,1610,16940,975,65,8611,0011
GEORGETTE,1986,8,11,18,T,1640,16920,975,65,8611,0011
GEORGETTE,1986,8,12,0,T,1670,16920,970,70,8611,0011
GEORGETTE,1986,8,12,6,T,1720,16890,975,65,8611,0011
GEORGETTE,1986,8,12,12,STS,1770,16850,980,60,8611,0011
GEORGETTE,1986,8,12,18,STS,1830,16790,985,55,8611,0011
GEORGETTE,1986,8,13,0,STS,1900,16720,988,50,8611,0011
GEORGETTE,1986,8,13,6,TS,1980,16570,990,45,8611,0011
GEORGETTE,1986,8,13,12,TS,2060,16400,992,40,8611,0011
GEORGETTE,1986,8,13,18,TS,2110,16210,995,40,8611,0011
GEORGETTE,1986,8,14,0,TS,2100,16010,997,35,8611,0011
GEORGETTE,1986,8,14,6,TS,2160,15760,997,35,8611,0011
GEORGETTE,1986,8,14,12,TS,2240,15500,995,35,8611,0011
GEORGETTE,1986,8,14,18,TS,2190,15200,990,35,8611,0011
GEORGETTE,1986,8,15,0,TS,2010,15190,985,35,8611,0011
GEORGETTE,1986,8,15,6,TD,1890,15310,985,30,8611,0011
GEORGETTE,1986,8,15,12,TD,1880,15550,990,30,8611,0011
nameless,1986,8,9,12,TD,1740,11330,998,25,,0012
nameless,1986,8,9,18,TD,1770,11260,998,25,,0012
nameless,1986,8,10,0,TD,1790,11190,998,25,,0012
nameless,1986,8,10,6,TD,1830,11130,997,25,,0012
nameless,1986,8,10,12,TD,1880,11100,996,25,,0012
nameless,1986,8,10,18,TD,1930,11040,996,25,,0012
nameless,1986,8,11,0,TD,1920,10950,995,25,,0012
nameless,1986,8,11,6,TD,1910,10830,994,30,,0012
nameless,1986,8,11,12,TD,1960,10760,994,30,,0012
nameless,1986,8,11,18,TD,2040,10700,996,30,,0012
nameless,1986,8,12,0,TD,2200,10650,997,25,,0012
TIP,1986,8,13,0,TD,1850,15720,992,30,8612,0013
TIP,1986,8,13,6,TS,1870,15670,992,45,8612,0013
TIP,1986,8,13,12,TS,1870,15620,992,45,8612,0013
TIP,1986,8,13,18,STS,1870,15590,990,50,8612,0013
TIP,1986,8,14,0,STS,1870,15560,990,50,8612,0013
TIP,1986,8,14,6,STS,1920,15590,990,50,8612,0013
TIP,1986,8,14,12,STS,1950,15640,985,50,8612,0013
TIP,1986,8,14,18,STS,1980,15630,982,50,8612,0013
TIP,1986,8,15,0,STS,2020,15630,980,55,8612,0013
TIP,1986,8,15,6,STS,2120,15620,980,55,8612,0013
TIP,1986,8,15,12,STS,2250,15600,980,55,8612,0013
TIP,1986,8,15,18,STS,2360,15480,975,60,8612,0013
TIP,1986,8,16,0,T,2450,15380,970,65,8612,0013
TIP,1986,8,16,6,T,2490,15340,965,65,8612,0013
TIP,1986,8,16,12,T,2520,15310,965,70,8612,0013
TIP,1986,8,16,18,T,2540,15290,965,65,8612,0013
TIP,1986,8,17,0,T,2560,15280,970,65,8612,0013
TIP,1986,8,17,6,T,2620,15360,975,65,8612,0013
TIP,1986,8,17,12,STS,2640,15470,975,60,8612,0013
TIP,1986,8,17,18,STS,2670,15590,975,60,8612,0013
TIP,1986,8,18,0,STS,2700,15690,975,60,8612,0013
TIP,1986,8,18,6,STS,2710,15780,975,55,8612,0013
TIP,1986,8,18,12,STS,2700,15870,975,55,8612,0013
TIP,1986,8,18,18,STS,2700,15980,975,55,8612,0013
TIP,1986,8,19,0,STS,2700,16120,975,55,8612,0013
TIP,1986,8,19,6,STS,2710,16260,975,55,8612,0013
TIP,1986,8,19,12,STS,2770,16380,975,50,8612,0013
TIP,1986,8,19,18,STS,2900,16480,975,50,8612,0013
TIP,1986,8,20,0,STS,3060,16490,975,50,8612,0013
TIP,1986,8,20,6,STS,3210,16490,975,50,8612,0013
TIP,1986,8,20,12,STS,3360,16470,980,50,8612,0013
TIP,1986,8,20,18,STS,3520,16410,980,50,8612,0013
TIP,1986,8,21,0,TS,3660,16300,980,45,8612,0013
TIP,1986,8,21,6,TS,3770,16100,980,45,8612,0013
VERA,1986,8,15,6,TD,1840,12990,995,25,8613,0014
VERA,1986,8,15,12,TD,1860,12990,993,30,8613,0014
VERA,1986,8,15,18,TD,1880,12990,992,30,8613,0014
VERA,1986,8,16,0,TS,1900,12970,990,35,8613,0014
VERA,1986,8,16,6,TS,1910,12940,990,35,8613,0014
VERA,1986,8,16,12,TS,1880,12910,990,35,8613,0014
VERA,1986,8,16,18,TS,1820,12930,990,40,8613,0014
VERA,1986,8,17,0,TS,1810,13140,990,40,8613,0014
VERA,1986,8,17,6,TS,1870,13330,990,40,8613,0014
VERA,1986,8,17,12,TS,1990,13510,989,40,8613,0014
VERA,1986,8,17,18,TS,2100,13650,988,40,8613,0014
VERA,1986,8,18,0,TS,2210,13730,986,40,8613,0014
VERA,1986,8,18,6,TS,2300,13790,985,45,8613,0014
VERA,1986,8,18,12,TS,2350,13790,984,45,8613,0014
VERA,1986,8,18,18,TS,2320,13740,984,45,8613,0014
VERA,1986,8,19,0,TS,2260,13790,982,45,8613,0014
VERA,1986,8,19,6,TS,2240,13840,980,45,8613,0014
VERA,1986,8,19,12,TS,2200,13910,975,45,8613,0014
VERA,1986,8,19,18,STS,2160,14020,970,55,8613,0014
VERA,1986,8,20,0,T,2140,14130,970,65,8613,0014
VERA,1986,8,20,6,T,2140,14190,965,65,8613,0014
VERA,1986,8,20,12,T,2130,14240,965,65,8613,0014
VERA,1986,8,20,18,T,2130,14290,960,70,8613,0014
VERA,1986,8,21,0,T,2140,14350,955,75,8613,0014
VERA,1986,8,21,6,T,2150,14420,950,80,8613,0014
VERA,1986,8,21,12,ST,2160,14470,945,85,8613,0014
VERA,1986,8,21,18,ST,2180,14520,935,90,8613,0014
VERA,1986,8,22,0,SuperT,2190,14570,923,100,8613,0014
VERA,1986,8,22,6,SuperT,2200,14570,925,100,8613,0014
VERA,1986,8,22,12,ST,2210,14550,930,95,8613,0014
VERA,1986,8,22,18,ST,2210,14520,935,90,8613,0014
VERA,1986,8,23,0,ST,2220,14450,940,90,8613,0014
VERA,1986,8,23,6,ST,2220,14360,945,85,8613,0014
VERA,1986,8,23,12,ST,2220,14250,945,85,8613,0014
VERA,1986,8,23,18,ST,2220,14100,945,85,8613,0014
VERA,1986,8,24,0,ST,2220,13990,945,85,8613,0014
VERA,1986,8,24,6,ST,2260,13860,940,90,8613,0014
VERA,1986,8,24,12,ST,2300,13690,940,90,8613,0014
VERA,1986,8,24,18,ST,2340,13520,945,85,8613,0014
VERA,1986,8,25,0,ST,2400,13350,950,85,8613,0014
VERA,1986,8,25,6,ST,2450,13190,950,85,8613,0014
VERA,1986,8,25,12,T,2500,13020,950,80,8613,0014
VERA,1986,8,25,18,T,2560,12880,950,80,8613,0014
VERA,1986,8,26,0,T,2610,12730,950,80,8613,0014
VERA,1986,8,26,6,T,2670,12620,955,80,8613,0014
VERA,1986,8,26,12,T,2740,12540,955,80,8613,0014
VERA,1986,8,26,18,T,2810,12470,955,80,8613,0014
VERA,1986,8,27,0,T,2900,12440,960,75,8613,0014
VERA,1986,8,27,6,T,2980,12430,960,75,8613,0014
VERA,1986,8,27,12,T,3080,12430,960,75,8613,0014
VERA,1986,8,27,18,T,3200,12450,960,70,8613,0014
VERA,1986,8,28,0,T,3390,12510,965,65,8613,0014
VERA,1986,8,28,6,T,3580,12580,965,65,8613,0014
VERA,1986,8,28,12,STS,3770,12710,970,55,8613,0014
VERA,1986,8,28,18,TS,3900,12830,975,45,8613,0014
WAYNE,1986,8,18,0,TD,1550,11770,997,25,8614,0015
WAYNE,1986,8,18,6,TD,1580,11700,995,30,8614,0015
WAYNE,1986,8,18,12,TS,1610,11650,990,35,8614,0015
WAYNE,1986,8,18,18,TS,1650,11600,985,45,8614,0015
WAYNE,1986,8,19,0,STS,1710,11540,980,60,8614,0015
WAYNE,1986,8,19,6,T,1790,11470,970,65,8614,0015
WAYNE,1986,8,19,12,T,1860,11400,970,65,8614,0015
WAYNE,1986,8,19,18,T,1910,11360,970,65,8614,0015
WAYNE,1986,8,20,0,T,1970,11330,970,65,8614,0015
WAYNE,1986,8,20,6,STS,2040,11350,980,60,8614,0015
WAYNE,1986,8,20,12,STS,2120,11430,980,60,8614,0015
WAYNE,1986,8,20,18,STS,2170,11510,980,55,8614,0015
WAYNE,1986,8,21,0,T,2220,11600,965,65,8614,0015
WAYNE,1986,8,21,6,T,2270,11710,960,75,8614,0015
WAYNE,1986,8,21,12,T,2310,11820,960,75,8614,0015
WAYNE,1986,8,21,18,T,2360,11930,970,70,8614,0015
WAYNE,1986,8,22,0,T,2410,12050,970,70,8614,0015
WAYNE,1986,8,22,6,T,2470,12180,975,65,8614,0015
WAYNE,1986,8,22,12,T,2510,12310,975,65,8614,0015
WAYNE,1986,8,22,18,STS,2510,12400,980,55,8614,0015
WAYNE,1986,8,23,0,TS,2480,12460,985,45,8614,0015
WAYNE,1986,8,23,6,TS,2440,12490,990,45,8614,0015
WAYNE,1986,8,23,12,TS,2420,12460,990,40,8614,0015
WAYNE,1986,8,23,18,TS,2370,12390,985,40,8614,0015
WAYNE,1986,8,24,0,TS,2340,12340,985,40,8614,0015
WAYNE,1986,8,24,6,TS,2260,12240,990,40,8614,0015
WAYNE,1986,8,24,12,TS,2190,12140,990,40,8614,0015
WAYNE,1986,8,24,18,TS,2150,12020,990,40,8614,0015
WAYNE,1986,8,25,0,TS,2130,11880,992,40,8614,0015
WAYNE,1986,8,25,6,TS,2110,11770,995,40,8614,0015
WAYNE,1986,8,25,12,TS,2040,11670,995,35,8614,0015
WAYNE,1986,8,25,18,TS,1990,11600,995,35,8614,0015
WAYNE,1986,8,26,0,TS,1940,11530,995,35,8614,0015
WAYNE,1986,8,26,6,TD,1890,11460,995,30,8614,0015
WAYNE,1986,8,26,12,TD,1840,11440,995,30,8614,0015
WAYNE,1986,8,26,18,TD,1800,11500,995,30,8614,0015
WAYNE,1986,8,27,0,TD,1800,11600,995,30,8614,0015
WAYNE,1986,8,27,6,TD,1810,11700,995,30,8614,0015
WAYNE,1986,8,27,12,TD,1830,11810,995,30,8614,0015
WAYNE,1986,8,27,18,TD,1870,11920,995,30,8614,0015
WAYNE,1986,8,28,0,TD,1920,12000,995,30,8614,0015
WAYNE,1986,8,28,6,TD,1980,12050,995,30,8614,0015
WAYNE,1986,8,28,12,TD,2020,12080,995,30,8614,0015
WAYNE,1986,8,28,18,TD,2040,12100,995,30,8614,0015
WAYNE,1986,8,29,0,TS,2050,12110,993,40,8614,0015
WAYNE,1986,8,29,6,TS,2060,12120,991,45,8614,0015
WAYNE,1986,8,29,12,STS,2080,12140,990,50,8614,0015
WAYNE,1986,8,29,18,STS,2110,12160,987,55,8614,0015
WAYNE,1986,8,30,0,STS,2140,12180,984,55,8614,0015
WAYNE,1986,8,30,6,STS,2160,12210,980,55,8614,0015
WAYNE,1986,8,30,12,STS,2180,12240,975,60,8614,0015
WAYNE,1986,8,30,18,STS,2190,12260,965,60,8614,0015
WAYNE,1986,8,31,0,T,2190,12280,955,65,8614,0015
WAYNE,1986,8,31,6,T,2180,12300,960,65,8614,0015
WAYNE,1986,8,31,12,T,2160,12320,965,65,8614,0015
WAYNE,1986,8,31,18,T,2140,12320,970,65,8614,0015
