Tropical Cyclone Best Track Data (post analysis)
熱帶氣旋最佳路徑數據(事後分析)
热带气旋最佳路径数据(事后分析)
Tropical Cyclone Name/熱帶氣旋名稱/热带气旋名称,Year/年/年,Month/月/月,Day/日/日,Time (UTC)/時間(協調世界時)/时间(协调世界时),Intensity/強度/强度,Latitude (0.01 degree N)/北緯(0.01度)/北纬(0.01度),Longitude (0.01 degree E)/東經(0.01度)/东经(0.01度),Estimated minimum central pressure (hPa)/估計最低中心氣壓(百帕斯卡)/估计最低中心气压(百帕斯卡),Estimated maximum surface winds (knot)/估計最高風速(海里)/估计最高风速(海里),JMA Code/JMA編號/JMA编号,HKO Code/HKO編號/HKO编号
STEVE,1993,8,10,6,STS,1700,13780,980,50,9308,0010
STEVE,1993,8,10,12,TS,1730,13700,990,40,9308,0010
STEVE,1993,8,10,18,TS,1760,13620,990,40,9308,0010
STEVE,1993,8,11,0,TS,1810,13550,995,35,9308,0010
STEVE,1993,8,11,6,TD,1880,13480,1000,30,9308,0010
STEVE,1993,8,11,12,TD,1960,13410,1000,30,9308,0010
STEVE,1993,8,11,18,TD,2040,13340,1005,25,9308,0010
STEVE,1993,8,12,0,TD,2120,13260,1005,25,9308,0010
STEVE,1993,8,12,6,TD,2230,13150,1005,25,9308,0010
TASHA,1993,8,16,0,TD,1600,12850,1000,30,9309,0011
TASHA,1993,8,16,6,TD,1620,12740,1000,30,9309,0011
TASHA,1993,8,16,12,TD,1650,12640,1000,30,9309,0011
TASHA,1993,8,16,18,TD,1690,12580,1000,30,9309,0011
TASHA,1993,8,17,0,TD,1740,12530,1000,30,9309,0011
TASHA,1993,8,17,6,TD,1800,12460,1000,30,9309,0011
TASHA,1993,8,17,12,TD,1850,12360,1000,30,9309,0011
TASHA,1993,8,17,18,TS,1890,12240,995,35,9309,0011
TASHA,1993,8,18,0,TS,1910,12090,990,40,9309,0011
TASHA,1993,8,18,6,TS,1930,11990,990,40,9309,0011
TASHA,1993,8,18,12,TS,1990,11900,990,40,9309,0011
TASHA,1993,8,18,18,TS,2000,11800,990,45,9309,0011
TASHA,1993,8,19,0,TS,1980,11700,990,45,9309,0011
TASHA,1993,8,19,6,TS,1960,11600,985,45,9309,0011
TASHA,1993,8,19,12,TS,1960,11510,985,45,9309,0011
TASHA,1993,8,19,18,TS,1970,11450,985,45,9309,0011
TASHA,1993,8,20,0,TS,2000,11400,985,45,9309,0011
TASHA,1993,8,20,6,STS,2040,11340,980,55,9309,0011
TASHA,1993,8,20,12,T,2080,11280,970,65,9309,0011
TASHA,1993,8,20,18,STS,2120,11200,970,60,9309,0011
TASHA,1993,8,21,0,STS,2170,11110,975,50,9309,0011
TASHA,1993,8,21,6,TS,2220,11020,980,40,9309,0011
TASHA,1993,8,21,12,TD,2280,10900,990,30,9309,0011
KEONI,1993,8,20,0,T,2070,17940,970,70,9310,0012
KEONI,1993,8,20,6,T,2130,17830,960,75,9310,0012
KEONI,1993,8,20,12,T,2190,17720,960,75,9310,0012
KEONI,1993,8,20,18,T,2250,17600,960,75,9310,0012
KEONI,1993,8,21,0,T,2310,17490,955,80,9310,0012
KEONI,1993,8,21,6,ST,2370,17380,940,90,9310,0012
KEONI,1993,8,21,12,ST,2450,17270,940,90,9310,0012
KEONI,1993,8,21,18,T,2530,17180,955,80,9310,0012
KEONI,1993,8,22,0,T,2610,17110,955,80,9310,0012
KEONI,1993,8,22,6,T,2680,17060,965,70,9310,0012
KEONI,1993,8,22,12,STS,2750,17000,975,60,9310,0012
KEONI,1993,8,22,18,STS,2800,16930,975,60,9310,0012
KEONI,1993,8,23,0,STS,2830,16850,975,60,9310,0012
KEONI,1993,8,23,6,STS,2860,16750,975,60,9310,0012
KEONI,1993,8,23,12,STS,2880,16620,975,60,9310,0012
KEONI,1993,8,23,18,STS,2880,16470,975,60,9310,0012
KEONI,1993,8,24,0,STS,2940,16340,975,60,9310,0012
KEONI,1993,8,24,6,T,3010,16250,970,65,9310,0012
KEONI,1993,8,24,12,T,3080,16180,970,65,9310,0012
KEONI,1993,8,24,18,T,3160,16120,965,70,9310,0012
KEONI,1993,8,25,0,STS,3210,16050,975,60,9310,0012
KEONI,1993,8,25,6,STS,3230,15990,975,60,9310,0012
KEONI,1993,8,25,12,STS,3230,15960,975,60,9310,0012
KEONI,1993,8,25,18,STS,3240,15930,980,55,9310,0012
KEONI,1993,8,26,0,TS,3260,15900,990,45,9310,0012
KEONI,1993,8,26,6,TS,3300,15880,990,45,9310,0012
KEONI,1993,8,26,12,TS,3380,15860,995,40,9310,0012
KEONI,1993,8,26,18,TS,3460,15830,995,40,9310,0012
KEONI,1993,8,27,0,TS,3540,15820,995,40,9310,0012
KEONI,1993,8,27,6,TS,3610,15820,995,40,9310,0012
KEONI,1993,8,27,12,TS,3660,15850,995,40,9310,0012
KEONI,1993,8,27,18,TS,3700,15910,995,40,9310,0012
KEONI,1993,8,28,0,TS,3720,16000,995,40,9310,0012
KEONI,1993,8,28,6,TD,3710,16150,1000,30,9310,0012
VERNON,1993,8,21,6,TD,1750,15380,1005,25,9311,0013
VERNON,1993,8,21,12,TD,1830,15310,1000,30,9311,0013
VERNON,1993,8,21,18,TD,1910,15260,1000,30,9311,0013
VERNON,1993,8,22,0,TS,2000,15230,995,35,9311,0013
VERNON,1993,8,22,6,TS,2030,15270,995,35,9311,0013
VERNON,1993,8,22,12,TS,2000,15250,995,35,9311,0013
VERNON,1993,8,22,18,TS,2000,15200,995,40,9311,0013
VERNON,1993,8,23,0,TS,2080,15160,995,40,9311,0013
VERNON,1993,8,23,6,TS,2160,15120,990,45,9311,0013
VERNON,1993,8,23,12,STS,2240,15070,985,50,9311,0013
VERNON,1993,8,23,18,STS,2300,14990,985,50,9311,0013
VERNON,1993,8,24,0,STS,2350,14910,980,55,9311,0013
VERNON,1993,8,24,6,STS,2440,14890,980,55,9311,0013
VERNON,1993,8,24,12,STS,2520,14850,975,60,9311,0013
VERNON,1993,8,24,18,STS,2600,14760,975,60,9311,0013
VERNON,1993,8,25,0,T,2680,14660,965,70,9311,0013
VERNON,1993,8,25,6,T,2780,14540,960,75,9311,0013
VERNON,1993,8,25,12,T,2850,14410,960,75,9311,0013
VERNON,1993,8,25,18,T,2900,14270,965,65,9311,0013
VERNON,1993,8,26,0,T,2960,14160,965,65,9311,0013
VERNON,1993,8,26,6,T,3040,14100,965,65,9311,0013
VERNON,1993,8,26,12,STS,3160,14070,970,60,9311,0013
VERNON,1993,8,26,18,STS,3250,14060,970,60,9311,0013
VERNON,1993,8,27,0,STS,3390,14060,970,60,9311,0013
VERNON,1993,8,27,6,STS,3560,14080,970,60,9311,0013
VERNON,1993,8,27,12,STS,3720,14140,970,60,9311,0013
VERNON,1993,8,27,18,STS,3900,14250,970,60,9311,0013
VERNON,1993,8,28,0,STS,4200,14410,975,55,9311,0013
WINONA,1993,8,23,6,TD,1200,12060,1000,25,9312,0014
WINONA,1993,8,23,12,TS,1180,11940,995,35,9312,0014
WINONA,1993,8,23,18,TS,1220,11820,995,35,9312,0014
WINONA,1993,8,24,0,TS,1320,11750,995,40,9312,0014
WINONA,1993,8,24,6,TS,1430,11730,990,40,9312,0014
WINONA,1993,8,24,12,TS,1490,11700,990,40,9312,0014
WINONA,1993,8,24,18,TS,1530,11680,992,40,9312,0014
WINONA,1993,8,25,0,TS,1590,11630,992,40,9312,0014
WINONA,1993,8,25,6,TS,1660,11600,995,40,9312,0014
WINONA,1993,8,25,12,TS,1720,11580,1000,35,9312,0014
WINONA,1993,8,25,18,TS,1750,11600,995,40,9312,0014
WINONA,1993,8,26,0,TS,1720,11600,995,40,9312,0014
WINONA,1993,8,26,6,TD,1750,11580,1000,30,9312,0014
WINONA,1993,8,26,12,TD,1780,11570,1000,30,9312,0014
WINONA,1993,8,26,18,TD,1780,11530,1000,30,9312,0014
WINONA,1993,8,27,0,TD,1770,11480,1000,30,9312,0014
WINONA,1993,8,27,6,TD,1770,11410,1000,25,9312,0014
WINONA,1993,8,27,12,TD,1740,11340,1000,30,9312,0014
WINONA,1993,8,27,18,TD,1710,11250,1000,30,9312,0014
WINONA,1993,8,28,0,TS,1690,11140,995,35,9312,0014
WINONA,1993,8,28,6,TS,1680,11010,995,35,9312,0014
WINONA,1993,8,28,12,TD,1680,10880,1000,30,9312,0014
WINONA,1993,8,28,18,TD,1710,10750,1000,25,9312,0014
YANCY,1993,8,29,0,TD,2000,13780,1005,25,9313,0015
YANCY,1993,8,29,6,TD,1990,13660,1005,25,9313,0015
YANCY,1993,8,29,12,TD,1960,13550,1000,30,9313,0015
YANCY,1993,8,29,18,TS,1980,13480,995,35,9313,0015
YANCY,1993,8,30,0,TS,2050,13430,995,35,9313,0015
YANCY,1993,8,30,6,TS,2170,13360,995,35,9313,0015
YANCY,1993,8,30,12,TS,2180,13160,995,35,9313,0015
YANCY,1993,8,30,18,TS,2100,13000,995,35,9313,0015
YANCY,1993,8,31,0,TS,2030,12900,990,45,9313,0015
YANCY,1993,8,31,6,TS,2040,12800,990,45,9313,0015
YANCY,1993,8,31,12,STS,2090,12730,985,50,9313,0015
YANCY,1993,8,31,18,STS,2140,12670,980,55,9313,0015
YANCY,1993,9,1,0,T,2210,12600,970,65,9313,0015
YANCY,1993,9,1,6,T,2280,12560,960,75,9313,0015
YANCY,1993,9,1,12,ST,2340,12540,950,85,9313,0015
YANCY,1993,9,1,18,ST,2410,12540,945,90,9313,0015
YANCY,1993,9,2,0,ST,2490,12570,935,95,9313,0015
YANCY,1993,9,2,6,SuperT,2590,12630,930,100,9313,0015
YANCY,1993,9,2,12,SuperT,2690,12710,930,100,9313,0015
YANCY,1993,9,2,18,SuperT,2810,12800,930,100,9313,0015
YANCY,1993,9,3,0,ST,2950,12910,935,95,9313,0015
YANCY,1993,9,3,6,ST,3090,13030,945,85,9313,0015
YANCY,1993,9,3,12,T,3280,13190,960,70,9313,0015
YANCY,1993,9,3,18,STS,3470,13360,975,55,9313,0015
ZOLA,1993,9,5,6,TD,1900,13130,1005,30,9314,0016
ZOLA,1993,9,5,12,TD,1930,13040,1005,30,9314,0016
ZOLA,1993,9,5,18,TD,1960,12950,1005,30,9314,0016
ZOLA,1993,9,6,0,TS,2000,12870,1000,40,9314,0016
ZOLA,1993,9,6,6,TS,2060,12800,995,40,9314,0016
ZOLA,1993,9,6,12,TS,2140,12790,995,40,9314,0016
ZOLA,1993,9,6,18,TS,2220,12810,990,40,9314,0016
ZOLA,1993,9,7,0,TS,2320,12860,990,45,9314,0016
ZOLA,1993,9,7,6,TS,2430,12930,990,45,9314,0016
ZOLA,1993,9,7,12,TS,2560,13010,995,40,9314,0016
ZOLA,1993,9,7,18,TS,2690,13090,995,40,9314,0016
ZOLA,1993,9,8,0,TS,2820,13170,995,40,9314,0016
ZOLA,1993,9,8,6,STS,2960,13250,990,50,9314,0016
ZOLA,1993,9,8,12,STS,3110,13340,990,50,9314,0016
ZOLA,1993,9,8,18,STS,3270,13440,990,50,9314,0016
ZOLA,1993,9,9,0,TS,3440,13620,995,40,9314,0016
ABE,1993,9,9,0,TD,1880,12420,1000,25,9315,0017
ABE,1993,9,9,6,TD,1940,12410,1000,25,9315,0017
ABE,1993,9,9,12,TD,1940,12370,1000,25,9315,0017
ABE,1993,9,9,18,TD,1970,12350,1000,30,9315,0017
ABE,1993,9,10,0,TS,1970,12390,995,35,9315,0017
ABE,1993,9,10,6,TS,1990,12430,995,40,9315,0017
ABE,1993,9,10,12,TS,2000,12390,995,40,9315,0017
ABE,1993,9,10,18,TS,2000,12340,990,40,9315,0017
ABE,1993,9,11,0,TS,2040,12310,990,45,9315,0017
ABE,1993,9,11,6,TS,2070,12260,985,45,9315,0017
ABE,1993,9,11,12,STS,2070,12210,980,55,9315,0017
ABE,1993,9,11,18,STS,2070,12140,975,60,9315,0017
ABE,1993,9,12,0,STS,2080,12060,975,60,9315,0017
ABE,1993,9,12,6,T,2100,11970,970,70,9315,0017
ABE,1993,9,12,12,T,2120,11920,960,75,9315,0017
ABE,1993,9,12,18,ST,2150,11880,950,85,9315,0017
ABE,1993,9,13,0,ST,2180,11840,950,85,9315,0017
ABE,1993,9,13,6,ST,2210,11790,950,85,9315,0017
ABE,1993,9,13,12,T,2230,11750,960,75,9315,0017
ABE,1993,9,13,18,T,2260,11710,965,70,9315,0017
ABE,1993,9,14,0,T,2310,11630,970,65,9315,0017
ABE,1993,9,14,6,TS,2350,11520,995,45,9315,0017
ABE,1993,9,14,12,TD,2380,11390,1000,25,9315,0017
BECKY,1993,9,15,6,TD,1890,12320,1000,25,9316,0018
BECKY,1993,9,15,12,TD,1900,12210,1000,30,9316,0018
BECKY,1993,9,15,18,TD,1890,12100,1000,30,9316,0018
BECKY,1993,9,16,0,TS,1890,11980,995,40,9316,0018
BECKY,1993,9,16,6,TS,1960,11820,985,45,9316,0018
BECKY,1993,9,16,12,TS,2030,11670,985,45,9316,0018
BECKY,1993,9,16,18,STS,2090,11510,980,60,9316,0018
BECKY,1993,9,17,0,STS,2150,11360,980,60,9316,0018
BECKY,1993,9,17,6,TS,2230,11190,985,45,9316,0018
BECKY,1993,9,17,12,TD,2260,11050,995,25,9316,0018
CECIL,1993,9,22,12,TD,1180,15200,1005,25,9317,0019
CECIL,1993,9,22,18,TD,1260,15130,1000,30,9317,0019
CECIL,1993,9,23,0,TS,1340,15050,995,35,9317,0019
CECIL,1993,9,23,6,TS,1400,15000,995,35,9317,0019
CECIL,1993,9,23,12,TS,1440,14930,995,35,9317,0019
CECIL,1993,9,23,18,TS,1390,14930,995,35,9317,0019
CECIL,1993,9,24,0,TS,1470,14940,990,45,9317,0019
CECIL,1993,9,24,6,TS,1540,14880,990,45,9317,0019
CECIL,1993,9,24,12,STS,1640,14800,985,50,9317,0019
CECIL,1993,9,24,18,STS,1780,14710,985,50,9317,0019
CECIL,1993,9,25,0,STS,1930,14630,980,55,9317,0019
CECIL,1993,9,25,6,STS,2070,14550,980,55,9317,0019
CECIL,1993,9,25,12,STS,2180,14500,975,60,9317,0019
CECIL,1993,9,25,18,T,2290,14450,970,65,9317,0019
CECIL,1993,9,26,0,T,2400,14450,965,70,9317,0019
CECIL,1993,9,26,6,T,2500,14500,965,70,9317,0019
CECIL,1993,9,26,12,T,2600,14580,965,70,9317,0019
CECIL,1993,9,26,18,T,2710,14690,970,65,9317,0019
CECIL,1993,9,27,0,T,2870,14860,970,65,9317,0019
CECIL,1993,9,27,6,T,3060,15050,970,65,9317,0019
CECIL,1993,9,27,12,STS,3280,15270,980,55,9317,0019
