Tropical Cyclone Best Track Data (post analysis)
熱帶氣旋最佳路徑數據(事後分析)
热带气旋最佳路径数据(事后分析)
Tropical Cyclone Name/熱帶氣旋名稱/热带气旋名称,Year/年/年,Month/月/月,Day/日/日,Time (UTC)/時間(協調世界時)/时间(协调世界时),Intensity/強度/强度,Latitude (0.01 degree N)/北緯(0.01度)/北纬(0.01度),Longitude (0.01 degree E)/東經(0.01度)/东经(0.01度),Estimated minimum central pressure (hPa)/估計最低中心氣壓(百帕斯卡)/估计最低中心气压(百帕斯卡),Estimated maximum surface winds (knot)/估計最高風速(海里)/估计最高风速(海里),JMA Code/JMA編號/JMA编号,HKO Code/HKO編號/HKO编号
LINFA,2009,6,18,12,TS,1780,11630,995,35,0903,0003
LINFA,2009,6,18,18,TS,1760,11660,995,35,0903,0003
LINFA,2009,6,19,0,TS,1760,11690,990,40,0903,0003
LINFA,2009,6,19,6,TS,1820,11730,990,40,0903,0003
LINFA,2009,6,19,12,TS,1930,11720,988,45,0903,0003
LINFA,2009,6,19,18,STS,1990,11710,985,50,0903,0003
LINFA,2009,6,20,0,STS,2020,11720,985,50,0903,0003
LINFA,2009,6,20,6,STS,2060,11740,980,55,0903,0003
LINFA,2009,6,20,12,STS,2120,11790,975,60,0903,0003
LINFA,2009,6,20,18,STS,2190,11820,975,60,0903,0003
LINFA,2009,6,21,0,STS,2290,11840,980,50,0903,0003
LINFA,2009,6,21,6,TS,2390,11850,982,45,0903,0003
LINFA,2009,6,21,12,TS,2450,11850,982,45,0903,0003
LINFA,2009,6,21,18,TS,2510,11880,985,45,0903,0003
LINFA,2009,6,22,0,TS,2590,11940,990,40,0903,0003
LINFA,2009,6,22,6,TS,2680,12020,992,35,0903,0003
LINFA,2009,6,22,12,TD,2800,12140,995,25,0903,0003
LINFA,2009,6,22,18,TD,2910,12240,998,25,0903,0003
LINFA,2009,6,23,0,TD,3010,12340,998,25,0903,0003
NANGKA,2009,6,22,18,TD,1100,12800,1004,25,0904,0004
NANGKA,2009,6,23,0,TD,1110,12680,1000,30,0904,0004
NANGKA,2009,6,23,6,TS,1170,12540,996,35,0904,0004
NANGKA,2009,6,23,12,TS,1220,12440,995,35,0904,0004
NANGKA,2009,6,23,18,TS,1260,12360,992,40,0904,0004
NANGKA,2009,6,24,0,TS,1300,12220,992,40,0904,0004
NANGKA,2009,6,24,6,TS,1320,12130,992,40,0904,0004
NANGKA,2009,6,24,12,TS,1360,12050,992,40,0904,0004
NANGKA,2009,6,24,18,TS,1440,11960,992,40,0904,0004
NANGKA,2009,6,25,0,TS,1530,11870,990,45,0904,0004
NANGKA,2009,6,25,6,TS,1620,11820,992,40,0904,0004
NANGKA,2009,6,25,12,TS,1740,11760,994,35,0904,0004
NANGKA,2009,6,25,18,TS,1840,11680,994,35,0904,0004
NANGKA,2009,6,26,0,TS,1920,11610,994,35,0904,0004
NANGKA,2009,6,26,6,TS,2070,11570,994,35,0904,0004
NANGKA,2009,6,26,12,TD,2210,11490,996,30,0904,0004
NANGKA,2009,6,26,18,TD,2280,11450,999,25,0904,0004
SOUDELOR,2009,7,10,6,TD,1920,12000,998,25,0905,0005
SOUDELOR,2009,7,10,12,TD,1940,11870,996,25,0905,0005
SOUDELOR,2009,7,10,18,TD,1970,11700,996,25,0905,0005
SOUDELOR,2009,7,11,0,TD,1980,11550,994,30,0905,0005
SOUDELOR,2009,7,11,6,TS,2010,11420,990,35,0905,0005
SOUDELOR,2009,7,11,12,TS,2010,11280,990,35,0905,0005
SOUDELOR,2009,7,11,18,TS,2020,11160,990,35,0905,0005
SOUDELOR,2009,7,12,0,TS,2030,11010,992,35,0905,0005
SOUDELOR,2009,7,12,6,TS,2080,10860,994,35,0905,0005
SOUDELOR,2009,7,12,12,TD,2120,10720,996,30,0905,0005
nameless,2009,7,13,0,TD,2210,12240,1000,25,,0006
nameless,2009,7,13,6,TD,2280,12140,998,30,,0006
nameless,2009,7,13,12,TD,2340,12010,998,30,,0006
nameless,2009,7,13,18,TD,2420,11910,998,30,,0006
nameless,2009,7,14,0,TD,2630,11880,999,30,,0006
MOLAVE,2009,7,15,12,TD,1500,12720,1000,25,0906,0007
MOLAVE,2009,7,15,18,TD,1540,12640,998,30,0906,0007
MOLAVE,2009,7,16,0,TD,1600,12560,998,30,0906,0007
MOLAVE,2009,7,16,6,TD,1660,12510,998,30,0906,0007
MOLAVE,2009,7,16,12,TS,1730,12450,994,35,0906,0007
MOLAVE,2009,7,16,18,TS,1800,12400,990,40,0906,0007
MOLAVE,2009,7,17,0,TS,1890,12330,988,45,0906,0007
MOLAVE,2009,7,17,6,STS,1960,12260,985,50,0906,0007
MOLAVE,2009,7,17,12,STS,2060,12120,978,60,0906,0007
MOLAVE,2009,7,17,18,STS,2100,11960,978,60,0906,0007
MOLAVE,2009,7,18,0,T,2140,11820,970,65,0906,0007
MOLAVE,2009,7,18,6,T,2180,11710,965,70,0906,0007
MOLAVE,2009,7,18,12,T,2220,11600,960,75,0906,0007
MOLAVE,2009,7,18,18,T,2255,11440,970,65,0906,0007
MOLAVE,2009,7,19,0,TS,2290,11290,988,45,0906,0007
MOLAVE,2009,7,19,6,TD,2330,11120,992,30,0906,0007
MOLAVE,2009,7,19,12,TD,2350,10960,996,25,0906,0007
GONI,2009,7,31,18,TD,1600,12750,992,30,0907,0008
GONI,2009,8,1,0,TD,1650,12610,992,30,0907,0008
GONI,2009,8,1,6,TD,1700,12450,992,30,0907,0008
GONI,2009,8,1,12,TD,1720,12300,992,30,0907,0008
GONI,2009,8,1,18,TD,1740,12110,992,30,0907,0008
GONI,2009,8,2,0,TD,1770,11830,992,30,0907,0008
GONI,2009,8,2,6,TD,1800,11720,991,32,0907,0008
GONI,2009,8,2,12,TD,1810,11640,991,32,0907,0008
GONI,2009,8,2,18,TD,1830,11620,991,32,0907,0008
GONI,2009,8,3,0,TD,1850,11610,991,32,0907,0008
GONI,2009,8,3,6,TD,1920,11600,991,32,0907,0008
GONI,2009,8,3,12,TS,1970,11570,990,35,0907,0008
GONI,2009,8,3,18,TS,2030,11450,990,35,0907,0008
GONI,2009,8,4,0,TS,2050,11410,985,40,0907,0008
GONI,2009,8,4,6,TS,2110,11390,980,45,0907,0008
GONI,2009,8,4,12,STS,2150,11350,975,50,0907,0008
GONI,2009,8,4,18,STS,2170,11300,980,50,0907,0008
GONI,2009,8,5,0,STS,2180,11270,980,50,0907,0008
GONI,2009,8,5,6,TS,2200,11250,985,45,0907,0008
GONI,2009,8,5,12,TS,2210,11230,986,40,0907,0008
GONI,2009,8,5,18,TS,2210,11210,987,35,0907,0008
GONI,2009,8,6,0,TS,2200,11170,988,35,0907,0008
GONI,2009,8,6,6,TD,2180,11120,989,30,0907,0008
GONI,2009,8,6,12,TD,2130,11050,989,30,0907,0008
GONI,2009,8,6,18,TD,2090,11020,989,30,0907,0008
GONI,2009,8,7,0,TD,2050,10980,989,30,0907,0008
GONI,2009,8,7,6,TD,2010,10920,989,30,0907,0008
GONI,2009,8,7,12,TD,1970,10870,989,30,0907,0008
GONI,2009,8,7,18,TS,1950,10850,985,35,0907,0008
GONI,2009,8,8,0,TS,1920,10830,985,35,0907,0008
GONI,2009,8,8,6,TS,1880,10810,985,35,0907,0008
GONI,2009,8,8,12,TS,1840,10810,985,35,0907,0008
GONI,2009,8,8,18,TS,1790,10950,985,35,0907,0008
GONI,2009,8,9,0,TD,1800,11130,990,30,0907,0008
GONI,2009,8,9,6,TD,1880,11250,992,25,0907,0008
MORAKOT,2009,8,3,18,TD,2130,13600,994,25,0908,0009
MORAKOT,2009,8,4,0,TS,2170,13580,990,35,0908,0009
MORAKOT,2009,8,4,6,TS,2220,13540,990,35,0908,0009
MORAKOT,2009,8,4,12,TS,2250,13460,985,40,0908,0009
MORAKOT,2009,8,4,18,STS,2260,13400,980,50,0908,0009
MORAKOT,2009,8,5,0,STS,2290,13330,975,55,0908,0009
MORAKOT,2009,8,5,6,T,2300,13220,970,65,0908,0009
MORAKOT,2009,8,5,12,T,2310,13110,970,65,0908,0009
MORAKOT,2009,8,5,18,T,2330,12940,965,70,0908,0009
MORAKOT,2009,8,6,0,T,2340,12830,960,75,0908,0009
MORAKOT,2009,8,6,6,T,2320,12680,960,75,0908,0009
MORAKOT,2009,8,6,12,T,2340,12530,960,75,0908,0009
MORAKOT,2009,8,6,18,T,2340,12390,955,80,0908,0009
MORAKOT,2009,8,7,0,T,2350,12310,955,80,0908,0009
MORAKOT,2009,8,7,6,T,2350,12240,955,80,0908,0009
MORAKOT,2009,8,7,12,T,2370,12200,955,80,0908,0009
MORAKOT,2009,8,7,18,T,2400,12140,960,75,0908,0009
MORAKOT,2009,8,8,0,T,2450,12120,965,70,0908,0009
MORAKOT,2009,8,8,6,T,2500,12080,965,70,0908,0009
MORAKOT,2009,8,8,12,T,2530,12060,965,70,0908,0009
MORAKOT,2009,8,8,18,T,2550,12050,965,70,0908,0009
MORAKOT,2009,8,9,0,T,2600,12030,970,65,0908,0009
MORAKOT,2009,8,9,6,T,2630,12010,970,65,0908,0009
MORAKOT,2009,8,9,12,STS,2670,11980,975,60,0908,0009
MORAKOT,2009,8,9,18,STS,2710,11970,984,50,0908,0009
MORAKOT,2009,8,10,0,TS,2810,11960,988,45,0908,0009
MORAKOT,2009,8,10,6,TS,2880,11980,990,40,0908,0009
MORAKOT,2009,8,10,12,TS,2980,11980,992,35,0908,0009
MORAKOT,2009,8,10,18,TS,3090,11990,992,35,0908,0009
MORAKOT,2009,8,11,0,TS,3220,12050,992,35,0908,0009
MORAKOT,2009,8,11,6,TS,3310,12140,994,35,0908,0009
MORAKOT,2009,8,11,12,TD,3360,12210,997,30,0908,0009
MORAKOT,2009,8,11,18,TD,3420,12300,997,30,0908,0009
ETAU,2009,8,8,6,TD,2370,13900,996,25,0909,0010
ETAU,2009,8,8,12,TD,2420,13820,996,25,0909,0010
ETAU,2009,8,8,18,TD,2510,13700,996,25,0909,0010
ETAU,2009,8,9,0,TD,2600,13630,994,30,0909,0010
ETAU,2009,8,9,6,TD,2710,13550,994,30,0909,0010
ETAU,2009,8,9,12,TS,2790,13500,992,35,0909,0010
ETAU,2009,8,9,18,TS,2920,13470,992,35,0909,0010
ETAU,2009,8,10,0,TS,3000,13470,990,40,0909,0010
ETAU,2009,8,10,6,TS,3100,13510,990,40,0909,0010
ETAU,2009,8,10,12,TS,3220,13570,990,40,0909,0010
ETAU,2009,8,10,18,TS,3290,13680,990,40,0909,0010
ETAU,2009,8,11,0,TS,3330,13860,988,45,0909,0010
ETAU,2009,8,11,6,TS,3340,14080,988,45,0909,0010
ETAU,2009,8,11,12,TS,3310,14300,990,40,0909,0010
ETAU,2009,8,11,18,TS,3270,14520,990,40,0909,0010
ETAU,2009,8,12,0,TS,3250,14830,990,40,0909,0010
ETAU,2009,8,12,6,TS,3230,15060,990,40,0909,0010
ETAU,2009,8,12,12,TS,3320,15180,992,35,0909,0010
ETAU,2009,8,12,18,TS,3350,15180,992,35,0909,0010
ETAU,2009,8,13,0,TD,3380,15170,994,30,0909,0010
nameless,2009,8,13,12,TD,1390,17950,1008,25,,0011
nameless,2009,8,13,18,TD,1370,17840,1008,25,,0011
nameless,2009,8,14,0,TD,1360,17780,1008,25,,0011
nameless,2009,8,14,6,TD,1340,17710,1008,25,,0011
nameless,2009,8,14,12,TD,1340,17560,1008,25,,0011
nameless,2009,8,14,18,TD,1330,17450,1006,30,,0011
nameless,2009,8,15,0,TD,1350,17390,1006,30,,0011
nameless,2009,8,15,6,TD,1400,17370,1006,30,,0011
nameless,2009,8,15,12,TD,1420,17340,1006,30,,0011
nameless,2009,8,15,18,TD,1460,17320,1006,30,,0011
nameless,2009,8,16,0,TD,1520,17320,1006,30,,0011
nameless,2009,8,16,6,TD,1610,17400,1006,30,,0011
nameless,2009,8,16,12,TD,1640,17410,1006,30,,0011
nameless,2009,8,16,18,TD,1620,17330,1008,25,,0011
VAMCO,2009,8,17,0,TD,1260,15900,1006,25,0910,0012
VAMCO,2009,8,17,6,TD,1320,15880,1006,25,0910,0012
VAMCO,2009,8,17,12,TD,1390,15850,1004,30,0910,0012
VAMCO,2009,8,17,18,TS,1450,15830,1000,35,0910,0012
VAMCO,2009,8,18,0,TS,1560,15780,998,35,0910,0012
VAMCO,2009,8,18,6,TS,1620,15750,996,40,0910,0012
VAMCO,2009,8,18,12,STS,1660,15730,985,50,0910,0012
VAMCO,2009,8,18,18,STS,1700,15730,980,55,0910,0012
VAMCO,2009,8,19,0,T,1730,15750,970,65,0910,0012
VAMCO,2009,8,19,6,T,1770,15770,965,70,0910,0012
VAMCO,2009,8,19,12,T,1800,15760,955,80,0910,0012
VAMCO,2009,8,19,18,ST,1820,15740,950,85,0910,0012
VAMCO,2009,8,20,0,ST,1860,15740,945,90,0910,0012
VAMCO,2009,8,20,6,ST,1880,15710,945,90,0910,0012
VAMCO,2009,8,20,12,ST,1900,15710,945,90,0910,0012
VAMCO,2009,8,20,18,ST,1930,15700,945,90,0910,0012
VAMCO,2009,8,21,0,ST,1980,15680,945,90,0910,0012
VAMCO,2009,8,21,6,ST,2050,15670,945,90,0910,0012
VAMCO,2009,8,21,12,ST,2110,15670,945,90,0910,0012
VAMCO,2009,8,21,18,ST,2220,15690,945,90,0910,0012
VAMCO,2009,8,22,0,T,2350,15670,955,80,0910,0012
VAMCO,2009,8,22,6,T,2470,15630,955,80,0910,0012
VAMCO,2009,8,22,12,T,2560,15590,955,80,0910,0012
VAMCO,2009,8,22,18,T,2650,15550,955,80,0910,0012
VAMCO,2009,8,23,0,T,2750,15500,955,80,0910,0012
VAMCO,2009,8,23,6,T,2850,15490,955,80,0910,0012
VAMCO,2009,8,23,12,T,2930,15460,955,80,0910,0012
VAMCO,2009,8,23,18,T,3010,15440,955,80,0910,0012
VAMCO,2009,8,24,0,T,3110,15480,955,80,0910,0012
VAMCO,2009,8,24,6,T,3220,15500,960,75,0910,0012
VAMCO,2009,8,24,12,T,3360,15530,960,75,0910,0012
VAMCO,2009,8,24,18,T,3550,15590,960,75,0910,0012
VAMCO,2009,8,25,0,T,3810,15680,965,70,0910,0012
VAMCO,2009,8,25,6,T,4140,15860,970,65,0910,0012
VAMCO,2009,8,25,12,STS,4520,16160,980,60,0910,0012
VAMCO,2009,8,25,18,STS,4850,16470,985,55,0910,0012
KROVANH,2009,8,28,0,TD,2140,14910,1004,25,0911,0013
KROVANH,2009,8,28,6,TD,2260,14910,1002,30,0911,0013
KROVANH,2009,8,28,12,TS,2380,14900,998,35,0911,0013
KROVANH,2009,8,28,18,TS,2500,14870,996,35,0911,0013
KROVANH,2009,8,29,0,TS,2630,14780,994,40,0911,0013
KROVANH,2009,8,29,6,TS,2740,14690,992,40,0911,0013
KROVANH,2009,8,29,12,TS,2860,14600,990,45,0911,0013
KROVANH,2009,8,29,18,STS,2990,14450,985,50,0911,0013
KROVANH,2009,8,30,0,STS,3060,14250,985,50,0911,0013
KROVANH,2009,8,30,6,STS,3110,14100,980,55,0911,0013
KROVANH,2009,8,30,12,STS,3180,14060,980,55,0911,0013
KROVANH,2009,8,30,18,STS,3270,14000,975,60,0911,0013
KROVANH,2009,8,31,0,STS,3350,14000,975,60,0911,0013
KROVANH,2009,8,31,6,STS,3460,14050,980,55,0911,0013
KROVANH,2009,8,31,12,STS,3640,14150,985,50,0911,0013
KROVANH,2009,8,31,18,STS,3830,14290,985,50,0911,0013
KROVANH,2009,9,1,0,TS,4030,14460,992,45,0911,0013
KROVANH,2009,9,1,6,TS,4220,14630,994,45,0911,0013
nameless,2009,8,30,0,TD,1470,17910,1004,30,,0014
nameless,2009,8,30,6,TD,1500,17790,1006,25,,0014
nameless,2009,8,30,12,TD,1520,17620,1008,25,,0014
nameless,2009,8,30,18,TD,1520,17500,1008,25,,0014
nameless,2009,8,31,0,TD,1540,17360,1008,25,,0014
nameless,2009,8,31,6,TD,1570,17220,1008,25,,0014
nameless,2009,8,31,12,TD,1590,17130,1008,25,,0014
nameless,2009,8,31,18,TD,1600,17000,1008,25,,0014
nameless,2009,9,1,0,TD,1620,16890,1008,25,,0014
nameless,2009,9,1,6,TD,1630,16820,1006,25,,0014
nameless,2009,9,1,12,TD,1650,16750,1008,25,,0014
DUJUAN,2009,9,3,0,TD,1800,13000,994,25,0912,0015
DUJUAN,2009,9,3,6,TD,1820,12950,992,30,0912,0015
DUJUAN,2009,9,3,12,TD,1830,12900,992,30,0912,0015
DUJUAN,2009,9,3,18,TD,1830,12840,992,30,0912,0015
DUJUAN,2009,9,4,0,TS,1750,12910,990,35,0912,0015
DUJUAN,2009,9,4,6,TS,1850,12990,988,40,0912,0015
DUJUAN,2009,9,4,12,TS,1900,13110,988,40,0912,0015
DUJUAN,2009,9,4,18,TS,1950,13220,985,45,0912,0015
DUJUAN,2009,9,5,0,TS,2000,13270,985,45,0912,0015
DUJUAN,2009,9,5,6,STS,2120,13360,982,50,0912,0015
DUJUAN,2009,9,5,12,STS,2240,13460,982,50,0912,0015
DUJUAN,2009,9,5,18,STS,2340,13520,982,50,0912,0015
DUJUAN,2009,9,6,0,STS,2450,13530,982,50,0912,0015
DUJUAN,2009,9,6,6,STS,2530,13580,982,50,0912,0015
DUJUAN,2009,9,6,12,STS,2620,13600,982,50,0912,0015
DUJUAN,2009,9,6,18,STS,2690,13610,982,50,0912,0015
DUJUAN,2009,9,7,0,STS,2730,13610,982,50,0912,0015
DUJUAN,2009,9,7,6,STS,2790,13620,982,50,0912,0015
DUJUAN,2009,9,7,12,STS,2860,13650,982,50,0912,0015
DUJUAN,2009,9,7,18,TS,2930,13720,985,45,0912,0015
DUJUAN,2009,9,8,0,TS,3040,13870,985,45,0912,0015
DUJUAN,2009,9,8,6,TS,3110,14040,985,45,0912,0015
DUJUAN,2009,9,8,12,TS,3160,14240,985,45,0912,0015
DUJUAN,2009,9,8,18,TS,3230,14510,985,45,0912,0015
DUJUAN,2009,9,9,0,TS,3360,14860,985,45,0912,0015
DUJUAN,2009,9,9,6,TS,3510,15220,985,45,0912,0015
DUJUAN,2009,9,9,12,TS,3700,15570,985,45,0912,0015
DUJUAN,2009,9,9,18,TS,3960,15980,985,45,0912,0015
DUJUAN,2009,9,10,0,TS,4290,16380,985,45,0912,0015
MUJIGAE,2009,9,9,0,TD,1690,11910,1000,25,0913,0016
MUJIGAE,2009,9,9,6,TD,1750,11840,998,30,0913,0016
MUJIGAE,2009,9,9,12,TD,1800,11750,998,30,0913,0016
MUJIGAE,2009,9,9,18,TD,1840,11650,998,30,0913,0016
MUJIGAE,2009,9,10,0,TS,1890,11500,995,35,0913,0016
MUJIGAE,2009,9,10,6,TS,1940,11370,995,35,0913,0016
MUJIGAE,2009,9,10,12,TS,1950,11280,995,35,0913,0016
MUJIGAE,2009,9,10,18,TS,1970,11120,993,40,0913,0016
MUJIGAE,2009,9,11,0,TS,1980,10940,993,40,0913,0016
MUJIGAE,2009,9,11,6,TS,1980,10810,993,40,0913,0016
MUJIGAE,2009,9,11,12,TS,1980,10730,994,35,0913,0016
MUJIGAE,2009,9,11,18,TS,1980,10670,994,35,0913,0016
MUJIGAE,2009,9,12,0,TS,1990,10610,995,35,0913,0016
MUJIGAE,2009,9,12,6,TD,2000,10530,1000,25,0913,0016
CHOI-WAN,2009,9,12,0,TD,1430,15350,1008,25,0914,0017
CHOI-WAN,2009,9,12,6,TD,1490,15260,1006,25,0914,0017
CHOI-WAN,2009,9,12,12,TD,1510,15200,1004,30,0914,0017
CHOI-WAN,2009,9,12,18,TS,1540,15090,1002,35,0914,0017
CHOI-WAN,2009,9,13,0,TS,1580,15000,998,40,0914,0017
CHOI-WAN,2009,9,13,6,TS,1580,14930,994,45,0914,0017
CHOI-WAN,2009,9,13,12,STS,1570,14870,990,50,0914,0017
CHOI-WAN,2009,9,13,18,STS,1570,14850,980,60,0914,0017
CHOI-WAN,2009,9,14,0,T,1570,14820,965,70,0914,0017
CHOI-WAN,2009,9,14,6,T,1580,14780,960,75,0914,0017
CHOI-WAN,2009,9,14,12,ST,1630,14750,950,85,0914,0017
CHOI-WAN,2009,9,14,18,ST,1660,14700,935,95,0914,0017
CHOI-WAN,2009,9,15,0,SuperT,1710,14660,930,100,0914,0017
CHOI-WAN,2009,9,15,6,SuperT,1760,14570,920,105,0914,0017
CHOI-WAN,2009,9,15,12,SuperT,1790,14500,915,110,0914,0017
CHOI-WAN,2009,9,15,18,SuperT,1820,14420,910,115,0914,0017
CHOI-WAN,2009,9,16,0,SuperT,1860,14340,910,115,0914,0017
CHOI-WAN,2009,9,16,6,SuperT,1900,14260,910,115,0914,0017
CHOI-WAN,2009,9,16,12,SuperT,1920,14190,910,115,0914,0017
CHOI-WAN,2009,9,16,18,SuperT,1960,14140,910,115,0914,0017
CHOI-WAN,2009,9,17,0,SuperT,2030,14090,915,110,0914,0017
CHOI-WAN,2009,9,17,6,SuperT,2100,14030,920,105,0914,0017
CHOI-WAN,2009,9,17,12,SuperT,2160,13980,925,100,0914,0017
CHOI-WAN,2009,9,17,18,ST,2250,13930,935,95,0914,0017
CHOI-WAN,2009,9,18,0,ST,2320,13890,935,95,0914,0017
CHOI-WAN,2009,9,18,6,ST,2410,13880,950,85,0914,0017
CHOI-WAN,2009,9,18,12,T,2510,13900,955,80,0914,0017
CHOI-WAN,2009,9,18,18,T,2640,13950,955,80,0914,0017
CHOI-WAN,2009,9,19,0,T,2770,14040,960,75,0914,0017
CHOI-WAN,2009,9,19,6,T,2910,14160,960,75,0914,0017
CHOI-WAN,2009,9,19,12,T,3050,14330,965,70,0914,0017
CHOI-WAN,2009,9,19,18,T,3270,14510,970,70,0914,0017
CHOI-WAN,2009,9,20,0,T,3410,14680,975,65,0914,0017
CHOI-WAN,2009,9,20,6,STS,3510,14910,980,60,0914,0017
KOPPU,2009,9,12,6,TD,1750,12440,1002,25,0915,0018
KOPPU,2009,9,12,12,TD,1800,12300,1000,30,0915,0018
KOPPU,2009,9,12,18,TD,1900,12160,1000,30,0915,0018
KOPPU,2009,9,13,0,TD,1950,12050,1000,30,0915,0018
KOPPU,2009,9,13,6,TD,1950,11910,998,30,0915,0018
KOPPU,2009,9,13,12,TS,1950,11830,995,35,0915,0018
KOPPU,2009,9,13,18,TS,1990,11700,985,45,0915,0018
KOPPU,2009,9,14,0,TS,1980,11560,985,45,0915,0018
KOPPU,2009,9,14,6,STS,2030,11520,975,60,0915,0018
KOPPU,2009,9,14,12,T,2100,11430,970,65,0915,0018
KOPPU,2009,9,14,18,T,2140,11330,960,75,0915,0018
KOPPU,2009,9,15,0,T,2200,11200,965,70,0915,0018
KOPPU,2009,9,15,6,TS,2250,11070,988,45,0915,0018
KOPPU,2009,9,15,12,TS,2300,10980,995,35,0915,0018
