Tropical Cyclone Best Track Data (post analysis)
熱帶氣旋最佳路徑數據(事後分析)
热带气旋最佳路径数据(事后分析)
Tropical Cyclone Name/熱帶氣旋名稱/热带气旋名称,Year/年/年,Month/月/月,Day/日/日,Time (UTC)/時間(協調世界時)/时间(协调世界时),Intensity/強度/强度,Latitude (0.01 degree N)/北緯(0.01度)/北纬(0.01度),Longitude (0.01 degree E)/東經(0.01度)/东经(0.01度),Estimated minimum central pressure (hPa)/估計最低中心氣壓(百帕斯卡)/估计最低中心气压(百帕斯卡),Estimated maximum surface winds (knot)/估計最高風速(海里)/估计最高风速(海里),JMA Code/JMA編號/JMA编号,HKO Code/HKO編號/HKO编号
LEO,1999,4,28,12,TS,1620,11200,996,35,9902,0003
LEO,1999,4,28,18,TS,1650,11240,996,35,9902,0003
LEO,1999,4,29,0,TS,1690,11290,992,40,9902,0003
LEO,1999,4,29,6,TS,1730,11330,990,45,9902,0003
LEO,1999,4,29,12,STS,1770,11370,985,50,9902,0003
LEO,1999,4,29,18,STS,1810,11410,980,55,9902,0003
LEO,1999,4,30,0,T,1850,11450,975,65,9902,0003
LEO,1999,4,30,6,T,1900,11490,970,70,9902,0003
LEO,1999,4,30,12,T,1950,11520,970,70,9902,0003
LEO,1999,4,30,18,T,1990,11540,970,70,9902,0003
LEO,1999,5,1,0,T,2030,11550,975,65,9902,0003
LEO,1999,5,1,6,STS,2070,11550,980,60,9902,0003
LEO,1999,5,1,12,STS,2090,11530,985,55,9902,0003
LEO,1999,5,1,18,STS,2100,11510,990,50,9902,0003
LEO,1999,5,2,0,TS,2120,11490,994,45,9902,0003
LEO,1999,5,2,6,TS,2180,11460,996,40,9902,0003
LEO,1999,5,2,12,TD,2250,11480,1000,30,9902,0003
MAGGIE,1999,6,1,18,TD,1180,13040,1000,30,9903,0004
MAGGIE,1999,6,2,0,TS,1230,13000,998,35,9903,0004
MAGGIE,1999,6,2,6,TS,1280,12980,998,35,9903,0004
MAGGIE,1999,6,2,12,TS,1340,12960,994,40,9903,0004
MAGGIE,1999,6,2,18,TS,1400,12940,994,40,9903,0004
MAGGIE,1999,6,3,0,TS,1470,12930,994,40,9903,0004
MAGGIE,1999,6,3,6,TS,1540,12900,990,45,9903,0004
MAGGIE,1999,6,3,12,STS,1600,12850,985,50,9903,0004
MAGGIE,1999,6,3,18,STS,1660,12780,980,55,9903,0004
MAGGIE,1999,6,4,0,STS,1700,12710,975,60,9903,0004
MAGGIE,1999,6,4,6,T,1730,12650,970,65,9903,0004
MAGGIE,1999,6,4,12,T,1770,12590,970,65,9903,0004
MAGGIE,1999,6,4,18,T,1820,12520,970,65,9903,0004
MAGGIE,1999,6,5,0,T,1880,12450,965,70,9903,0004
MAGGIE,1999,6,5,6,T,1960,12370,965,70,9903,0004
MAGGIE,1999,6,5,12,T,2030,12260,960,75,9903,0004
MAGGIE,1999,6,5,18,T,2100,12120,960,75,9903,0004
MAGGIE,1999,6,6,0,T,2170,11970,965,70,9903,0004
MAGGIE,1999,6,6,6,T,2250,11820,965,70,9903,0004
MAGGIE,1999,6,6,12,T,2270,11650,965,70,9903,0004
MAGGIE,1999,6,6,18,T,2260,11470,970,65,9903,0004
MAGGIE,1999,6,7,0,STS,2200,11340,980,55,9903,0004
MAGGIE,1999,6,7,6,TS,2140,11260,985,40,9903,0004
MAGGIE,1999,6,7,12,TS,2160,11300,985,45,9903,0004
MAGGIE,1999,6,7,18,TS,2210,11280,985,45,9903,0004
MAGGIE,1999,6,8,0,TS,2320,11220,990,40,9903,0004
MAGGIE,1999,6,8,6,TD,2400,11120,995,30,9903,0004
nameless,1999,7,15,0,TD,2180,15440,1002,25,9904,0005
nameless,1999,7,15,6,TD,2200,15320,1002,25,9904,0005
nameless,1999,7,15,12,TD,2250,15210,1000,30,9904,0005
nameless,1999,7,15,18,TD,2300,15100,1000,30,9904,0005
nameless,1999,7,16,0,TD,2370,14990,1000,30,9904,0005
nameless,1999,7,16,6,TD,2440,14880,1000,30,9904,0005
nameless,1999,7,16,12,TD,2510,14770,1000,30,9904,0005
nameless,1999,7,16,18,TD,2580,14670,1000,30,9904,0005
nameless,1999,7,17,0,TD,2640,14580,1000,30,9904,0005
nameless,1999,7,17,6,TD,2700,14500,1000,30,9904,0005
nameless,1999,7,17,12,TD,2760,14410,1000,30,9904,0005
nameless,1999,7,17,18,TD,2820,14320,1000,30,9904,0005
nameless,1999,7,18,0,TD,2880,14230,1000,30,9904,0005
nameless,1999,7,21,0,TD,2870,13000,998,30,,0006
nameless,1999,7,21,6,TD,2930,12940,998,30,,0006
nameless,1999,7,21,12,TD,3000,12880,998,30,,0006
nameless,1999,7,21,18,TD,3100,12800,998,30,,0006
nameless,1999,7,22,0,TD,3230,12740,998,30,,0006
nameless,1999,7,22,6,TD,3360,12720,998,30,,0006
NEIL,1999,7,25,0,TD,2190,12700,992,30,9905,0007
NEIL,1999,7,25,6,TD,2350,12760,992,30,9905,0007
NEIL,1999,7,25,12,TS,2490,12820,988,40,9905,0007
NEIL,1999,7,25,18,TS,2640,12880,985,45,9905,0007
NEIL,1999,7,26,0,STS,2800,12920,980,55,9905,0007
NEIL,1999,7,26,6,STS,2950,12910,980,55,9905,0007
NEIL,1999,7,26,12,STS,3100,12860,980,55,9905,0007
NEIL,1999,7,26,18,STS,3240,12790,980,55,9905,0007
NEIL,1999,7,27,0,STS,3350,12710,980,55,9905,0007
NEIL,1999,7,27,6,STS,3410,12650,980,55,9905,0007
NEIL,1999,7,27,12,TS,3490,12600,985,45,9905,0007
NEIL,1999,7,27,18,TS,3590,12600,990,40,9905,0007
NEIL,1999,7,28,0,TD,3690,12630,994,30,9905,0007
nameless,1999,7,25,0,TD,1790,11320,994,23,9906,0008
nameless,1999,7,25,6,TD,1820,11330,992,25,9906,0008
nameless,1999,7,25,12,TD,1850,11340,992,25,9906,0008
nameless,1999,7,25,18,TD,1880,11350,992,25,9906,0008
nameless,1999,7,26,0,TD,1910,11360,990,30,9906,0008
nameless,1999,7,26,6,TS,1950,11370,988,35,9906,0008
nameless,1999,7,26,12,TS,2030,11410,985,40,9906,0008
nameless,1999,7,26,18,TS,2130,11480,985,40,9906,0008
nameless,1999,7,27,0,TS,2230,11560,985,40,9906,0008
nameless,1999,7,27,6,TD,2320,11650,990,30,9906,0008
nameless,1999,7,27,12,TD,2430,11730,992,25,9906,0008
nameless,1999,7,27,18,TD,2570,11790,994,25,9906,0008
OLGA,1999,7,29,0,TD,1220,13520,1000,25,9907,0009
OLGA,1999,7,29,6,TD,1350,13480,1000,25,9907,0009
OLGA,1999,7,29,12,TD,1470,13440,1000,25,9907,0009
OLGA,1999,7,29,18,TD,1600,13400,998,30,9907,0009
OLGA,1999,7,30,0,TS,1730,13350,996,35,9907,0009
OLGA,1999,7,30,6,TS,1860,13300,994,40,9907,0009
OLGA,1999,7,30,12,TS,1990,13250,990,45,9907,0009
OLGA,1999,7,30,18,STS,2090,13200,985,50,9907,0009
OLGA,1999,7,31,0,STS,2180,13150,985,50,9907,0009
OLGA,1999,7,31,6,STS,2260,13100,985,50,9907,0009
OLGA,1999,7,31,12,STS,2330,13060,980,55,9907,0009
OLGA,1999,7,31,18,STS,2410,13000,980,55,9907,0009
OLGA,1999,8,1,0,STS,2480,12940,975,60,9907,0009
OLGA,1999,8,1,6,T,2560,12870,970,65,9907,0009
OLGA,1999,8,1,12,T,2640,12810,970,65,9907,0009
OLGA,1999,8,1,18,T,2710,12760,970,65,9907,0009
OLGA,1999,8,2,0,T,2790,12700,970,65,9907,0009
OLGA,1999,8,2,6,T,2870,12650,970,65,9907,0009
OLGA,1999,8,2,12,T,3000,12600,970,65,9907,0009
OLGA,1999,8,2,18,T,3150,12590,970,65,9907,0009
OLGA,1999,8,3,0,T,3330,12590,970,65,9907,0009
OLGA,1999,8,3,6,STS,3520,12590,980,55,9907,0009
OLGA,1999,8,3,12,TS,3740,12610,985,45,9907,0009
OLGA,1999,8,3,18,TD,3980,12690,992,30,9907,0009
PAUL,1999,8,3,12,TD,2010,13970,1000,30,9908,0010
PAUL,1999,8,3,18,TD,2130,13860,1000,30,9908,0010
PAUL,1999,8,4,0,TD,2250,13750,1000,30,9908,0010
PAUL,1999,8,4,6,TS,2370,13640,994,35,9908,0010
PAUL,1999,8,4,12,TS,2480,13530,994,35,9908,0010
PAUL,1999,8,4,18,TS,2580,13420,990,40,9908,0010
PAUL,1999,8,5,0,TS,2640,13340,985,45,9908,0010
PAUL,1999,8,5,6,TS,2700,13280,985,45,9908,0010
PAUL,1999,8,5,12,TS,2760,13310,990,40,9908,0010
PAUL,1999,8,5,18,TS,2820,13360,990,40,9908,0010
PAUL,1999,8,6,0,TS,2890,13370,990,40,9908,0010
PAUL,1999,8,6,6,TS,3000,13300,990,40,9908,0010
PAUL,1999,8,6,12,TS,3080,13180,990,40,9908,0010
PAUL,1999,8,6,18,TS,3150,13020,990,40,9908,0010
PAUL,1999,8,7,0,TS,3210,12850,990,40,9908,0010
PAUL,1999,8,7,6,TS,3270,12680,992,35,9908,0010
PAUL,1999,8,7,12,TS,3330,12510,994,30,9908,0010
RACHEL,1999,8,5,18,TD,2090,11600,995,25,9909,0011
RACHEL,1999,8,6,0,TD,2120,11660,995,25,9909,0011
RACHEL,1999,8,6,6,TD,2150,11720,992,30,9909,0011
RACHEL,1999,8,6,12,TD,2190,11780,992,30,9909,0011
RACHEL,1999,8,6,18,TD,2230,11840,992,30,9909,0011
RACHEL,1999,8,7,0,TD,2270,11900,992,30,9909,0011
RACHEL,1999,8,7,6,TD,2330,12000,992,30,9909,0011
RACHEL,1999,8,7,12,TD,2430,12280,992,30,9909,0011
RACHEL,1999,8,7,18,TD,2500,12480,992,30,9909,0011
RACHEL,1999,8,8,0,TD,2580,12660,994,25,9909,0011
SAM,1999,8,19,0,TD,1620,12710,1000,30,9910,0012
SAM,1999,8,19,6,TD,1670,12580,1000,30,9910,0012
SAM,1999,8,19,12,TS,1710,12450,998,35,9910,0012
SAM,1999,8,19,18,TS,1750,12320,996,40,9910,0012
SAM,1999,8,20,0,TS,1790,12180,990,45,9910,0012
SAM,1999,8,20,6,TS,1820,12080,990,45,9910,0012
SAM,1999,8,20,12,TS,1840,12020,990,45,9910,0012
SAM,1999,8,20,18,STS,1880,11940,985,50,9910,0012
SAM,1999,8,21,0,STS,1930,11860,980,55,9910,0012
SAM,1999,8,21,6,STS,1980,11780,980,55,9910,0012
SAM,1999,8,21,12,STS,2040,11690,980,55,9910,0012
SAM,1999,8,21,18,STS,2110,11590,975,60,9910,0012
SAM,1999,8,22,0,STS,2170,11520,975,60,9910,0012
SAM,1999,8,22,6,T,2210,11460,970,65,9910,0012
SAM,1999,8,22,12,STS,2250,11400,980,55,9910,0012
SAM,1999,8,22,18,STS,2290,11330,985,50,9910,0012
SAM,1999,8,23,0,TS,2330,11290,990,45,9910,0012
SAM,1999,8,23,6,TD,2370,11270,1000,30,9910,0012
SAM,1999,8,23,12,TD,2420,11300,1004,25,9910,0012
DORA,1999,8,20,0,TS,1800,17930,990,45,9911,0013
DORA,1999,8,20,6,TS,1850,17810,990,45,9911,0013
DORA,1999,8,20,12,TS,1890,17720,990,45,9911,0013
DORA,1999,8,20,18,TS,1940,17630,990,45,9911,0013
DORA,1999,8,21,0,TS,1990,17540,990,45,9911,0013
DORA,1999,8,21,6,TS,2050,17430,994,40,9911,0013
DORA,1999,8,21,12,TS,2120,17320,994,40,9911,0013
DORA,1999,8,21,18,TS,2190,17210,996,35,9911,0013
DORA,1999,8,22,0,TD,2270,17120,998,30,9911,0013
DORA,1999,8,22,6,TD,2340,17030,998,30,9911,0013
DORA,1999,8,22,12,TD,2410,16950,1000,25,9911,0013
DORA,1999,8,22,18,TD,2490,16880,1000,25,9911,0013
TANYA,1999,8,20,0,TD,2990,17620,1006,30,9912,0014
TANYA,1999,8,20,6,TS,3000,17460,1002,35,9912,0014
TANYA,1999,8,20,12,TS,3020,17300,1002,35,9912,0014
TANYA,1999,8,20,18,TS,3040,17140,1000,40,9912,0014
TANYA,1999,8,21,0,TS,3070,16980,1000,40,9912,0014
TANYA,1999,8,21,6,TS,3110,16820,998,45,9912,0014
TANYA,1999,8,21,12,TS,3150,16670,998,45,9912,0014
TANYA,1999,8,21,18,STS,3200,16520,994,50,9912,0014
TANYA,1999,8,22,0,STS,3250,16380,994,50,9912,0014
TANYA,1999,8,22,6,TS,3310,16240,996,45,9912,0014
TANYA,1999,8,22,12,TS,3380,16100,998,40,9912,0014
TANYA,1999,8,22,18,TS,3460,15970,998,40,9912,0014
TANYA,1999,8,23,0,TS,3540,15870,1000,35,9912,0014
TANYA,1999,8,23,6,TD,3640,15790,1002,30,9912,0014
TANYA,1999,8,23,12,TD,3760,15780,1002,30,9912,0014
VIRGIL,1999,8,24,18,TD,2540,14100,1006,25,9913,0015
VIRGIL,1999,8,25,0,TD,2560,14200,1006,25,9913,0015
VIRGIL,1999,8,25,6,TD,2590,14290,1004,30,9913,0015
VIRGIL,1999,8,25,12,TS,2620,14360,1000,35,9913,0015
VIRGIL,1999,8,25,18,TS,2650,14410,996,45,9913,0015
VIRGIL,1999,8,26,0,TS,2680,14460,996,45,9913,0015
VIRGIL,1999,8,26,6,TS,2720,14510,996,45,9913,0015
VIRGIL,1999,8,26,12,TS,2760,14540,996,45,9913,0015
VIRGIL,1999,8,26,18,TS,2800,14570,996,45,9913,0015
VIRGIL,1999,8,27,0,TS,2840,14590,996,45,9913,0015
VIRGIL,1999,8,27,6,TS,2870,14610,998,40,9913,0015
VIRGIL,1999,8,27,12,TS,2900,14640,1000,35,9913,0015
VIRGIL,1999,8,27,18,TS,2930,14670,1000,35,9913,0015
VIRGIL,1999,8,28,0,TD,2950,14720,1002,30,9913,0015
WENDY,1999,9,1,6,TD,1300,12690,1002,25,9914,0016
WENDY,1999,9,1,12,TD,1400,12640,1002,25,9914,0016
WENDY,1999,9,1,18,TD,1530,12550,1002,25,9914,0016
WENDY,1999,9,2,0,TD,1660,12430,1000,30,9914,0016
WENDY,1999,9,2,6,TD,1810,12280,1000,30,9914,0016
WENDY,1999,9,2,12,TS,1900,12170,996,35,9914,0016
WENDY,1999,9,2,18,TS,1950,12070,992,40,9914,0016
WENDY,1999,9,3,0,TS,2000,11960,990,45,9914,0016
WENDY,1999,9,3,6,TS,2070,11850,992,40,9914,0016
WENDY,1999,9,3,12,TS,2150,11750,992,40,9914,0016
WENDY,1999,9,3,18,TS,2240,11660,996,35,9914,0016
WENDY,1999,9,4,0,TD,2390,11610,998,30,9914,0016
YORK,1999,9,12,0,TD,1730,12380,996,25,9915,0017
YORK,1999,9,12,6,TD,1750,12300,996,25,9915,0017
YORK,1999,9,12,12,TD,1770,12220,996,25,9915,0017
YORK,1999,9,12,18,TD,1780,12090,996,25,9915,0017
YORK,1999,9,13,0,TD,1810,11900,994,30,9915,0017
YORK,1999,9,13,6,TS,1830,11820,992,35,9915,0017
YORK,1999,9,13,12,TS,1870,11760,990,40,9915,0017
YORK,1999,9,13,18,TS,1910,11730,985,45,9915,0017
YORK,1999,9,14,0,TS,1950,11710,985,45,9915,0017
YORK,1999,9,14,6,TS,1990,11700,985,45,9915,0017
YORK,1999,9,14,12,STS,2040,11690,980,50,9915,0017
YORK,1999,9,14,18,STS,2070,11660,980,50,9915,0017
YORK,1999,9,15,0,STS,2100,11610,980,55,9915,0017
YORK,1999,9,15,6,STS,2130,11560,975,60,9915,0017
YORK,1999,9,15,12,T,2140,11550,970,65,9915,0017
YORK,1999,9,15,18,T,2180,11510,965,70,9915,0017
YORK,1999,9,16,0,T,2210,11430,965,70,9915,0017
YORK,1999,9,16,6,T,2230,11380,970,65,9915,0017
YORK,1999,9,16,12,STS,2250,11330,980,55,9915,0017
YORK,1999,9,16,18,TS,2320,11290,990,45,9915,0017
YORK,1999,9,17,0,TD,2390,11240,996,30,9915,0017
ZIA,1999,9,13,6,TD,2730,13410,1000,30,9916,0018
ZIA,1999,9,13,12,TD,2860,13280,1000,30,9916,0018
ZIA,1999,9,13,18,TD,2960,13200,1000,30,9916,0018
ZIA,1999,9,14,0,TS,3040,13140,996,35,9916,0018
ZIA,1999,9,14,6,TS,3130,13130,992,40,9916,0018
ZIA,1999,9,14,12,TS,3210,13160,992,40,9916,0018
ZIA,1999,9,14,18,TS,3320,13260,992,40,9916,0018
ZIA,1999,9,15,0,TS,3440,13460,996,35,9916,0018
ZIA,1999,9,15,6,TD,3570,13670,1000,30,9916,0018
ANN,1999,9,15,18,TD,2830,12930,998,25,9917,0019
ANN,1999,9,16,0,TD,2900,12880,996,30,9917,0019
ANN,1999,9,16,6,TS,2930,12830,994,35,9917,0019
ANN,1999,9,16,12,TS,2950,12780,990,40,9917,0019
ANN,1999,9,16,18,TS,2960,12720,990,40,9917,0019
ANN,1999,9,17,0,TS,2970,12660,990,40,9917,0019
ANN,1999,9,17,6,TS,2970,12620,990,40,9917,0019
ANN,1999,9,17,12,TS,2980,12570,990,40,9917,0019
ANN,1999,9,17,18,TS,2990,12510,990,40,9917,0019
ANN,1999,9,18,0,TS,3020,12460,990,40,9917,0019
ANN,1999,9,18,6,TS,3060,12400,990,40,9917,0019
ANN,1999,9,18,12,TS,3110,12330,996,35,9917,0019
ANN,1999,9,18,18,TS,3170,12270,996,35,9917,0019
ANN,1999,9,19,0,TD,3250,12200,1000,30,9917,0019
BART,1999,9,18,18,TD,2170,12880,1000,30,9918,0020
BART,1999,9,19,0,TS,2230,12790,996,35,9918,0020
BART,1999,9,19,6,TS,2280,12700,992,40,9918,0020
BART,1999,9,19,12,TS,2320,12620,990,45,9918,0020
BART,1999,9,19,18,STS,2340,12570,985,50,9918,0020
BART,1999,9,20,0,STS,2360,12540,980,55,9918,0020
BART,1999,9,20,6,T,2370,12530,970,65,9918,0020
BART,1999,9,20,12,T,2380,12530,965,70,9918,0020
BART,1999,9,20,18,T,2400,12540,960,75,9918,0020
BART,1999,9,21,0,T,2420,12560,955,80,9918,0020
BART,1999,9,21,6,ST,2440,12580,950,85,9918,0020
BART,1999,9,21,12,ST,2460,12620,945,90,9918,0020
BART,1999,9,21,18,ST,2500,12660,940,95,9918,0020
BART,1999,9,22,0,SuperT,2540,12680,935,100,9918,0020
BART,1999,9,22,6,SuperT,2590,12700,930,105,9918,0020
BART,1999,9,22,12,SuperT,2630,12710,935,100,9918,0020
BART,1999,9,22,18,ST,2700,12720,940,95,9918,0020
BART,1999,9,23,0,ST,2780,12730,945,90,9918,0020
BART,1999,9,23,6,ST,2890,12780,950,85,9918,0020
BART,1999,9,23,12,T,3020,12860,955,80,9918,0020
BART,1999,9,23,18,T,3190,12970,955,80,9918,0020
BART,1999,9,24,0,T,3430,13130,965,70,9918,0020
BART,1999,9,24,6,T,3710,13400,970,65,9918,0020
BART,1999,9,24,12,STS,3990,13690,975,60,9918,0020
CAM,1999,9,24,0,TD,1860,11460,1004,25,9919,0021
CAM,1999,9,24,6,TD,1920,11480,1000,30,9919,0021
CAM,1999,9,24,12,TS,1980,11500,996,35,9919,0021
CAM,1999,9,24,18,TS,2040,11520,992,40,9919,0021
CAM,1999,9,25,0,TS,2100,11540,990,45,9919,0021
CAM,1999,9,25,6,STS,2130,11540,985,50,9919,0021
CAM,1999,9,25,12,TS,2150,11530,990,45,9919,0021
CAM,1999,9,25,18,TS,2180,11500,996,40,9919,0021
CAM,1999,9,26,0,TS,2210,11460,996,40,9919,0021
CAM,1999,9,26,6,TD,2250,11380,1000,30,9919,0021
DAN,1999,10,2,18,TD,1680,13140,1004,25,9920,0022
DAN,1999,10,3,0,TD,1740,13040,1004,25,9920,0022
DAN,1999,10,3,6,TD,1790,12950,1000,30,9920,0022
DAN,1999,10,3,12,TS,1820,12860,998,35,9920,0022
DAN,1999,10,3,18,TS,1830,12760,994,40,9920,0022
DAN,1999,10,4,0,TS,1830,12660,990,45,9920,0022
DAN,1999,10,4,6,STS,1820,12560,980,55,9920,0022
DAN,1999,10,4,12,STS,1820,12460,975,60,9920,0022
DAN,1999,10,4,18,T,1820,12350,965,70,9920,0022
DAN,1999,10,5,0,T,1820,12250,960,75,9920,0022
DAN,1999,10,5,6,T,1830,12140,960,75,9920,0022
DAN,1999,10,5,12,T,1840,12020,965,70,9920,0022
DAN,1999,10,5,18,T,1840,11960,965,70,9920,0022
DAN,1999,10,6,0,T,1850,11900,965,70,9920,0022
DAN,1999,10,6,6,T,1870,11840,965,70,9920,0022
DAN,1999,10,6,12,T,1910,11790,965,70,9920,0022
DAN,1999,10,6,18,T,1950,11770,965,70,9920,0022
DAN,1999,10,7,0,T,1990,11780,965,70,9920,0022
DAN,1999,10,7,6,T,2030,11800,965,70,9920,0022
DAN,1999,10,7,12,T,2070,11810,960,75,9920,0022
DAN,1999,10,7,18,T,2120,11810,965,70,9920,0022
DAN,1999,10,8,0,T,2170,11810,965,70,9920,0022
DAN,1999,10,8,6,T,2210,11810,965,70,9920,0022
DAN,1999,10,8,12,T,2250,11810,960,75,9920,0022
DAN,1999,10,8,18,T,2320,11820,960,75,9920,0022
DAN,1999,10,9,0,T,2390,11810,960,75,9920,0022
DAN,1999,10,9,6,STS,2450,11800,975,60,9920,0022
DAN,1999,10,9,12,TS,2510,11800,990,45,9920,0022
DAN,1999,10,9,18,TS,2560,11810,1000,35,9920,0022
DAN,1999,10,10,0,TD,2600,11880,1006,25,9920,0022
EVE,1999,10,17,6,TD,1560,11940,1000,30,9921,0023
EVE,1999,10,17,12,TS,1640,11830,996,35,9921,0023
EVE,1999,10,17,18,TS,1710,11730,996,35,9921,0023
EVE,1999,10,18,0,TS,1740,11620,992,40,9921,0023
EVE,1999,10,18,6,TS,1730,11510,992,40,9921,0023
EVE,1999,10,18,12,TS,1690,11350,992,40,9921,0023
EVE,1999,10,18,18,TS,1640,11200,990,45,9921,0023
EVE,1999,10,19,0,TS,1600,11040,992,40,9921,0023
EVE,1999,10,19,6,TS,1610,10920,996,35,9921,0023
EVE,1999,10,19,12,TS,1660,10820,996,35,9921,0023
EVE,1999,10,19,18,TS,1700,10740,996,35,9921,0023
EVE,1999,10,20,0,TD,1740,10660,998,30,9921,0023
FRANKIE,1999,11,7,6,TD,1020,12950,1000,25,,0024
FRANKIE,1999,11,7,12,TD,1060,12830,1000,25,,0024
FRANKIE,1999,11,7,18,TD,1110,12710,994,30,,0024
FRANKIE,1999,11,8,0,TD,1170,12600,994,30,,0024
FRANKIE,1999,11,8,6,TD,1210,12480,994,30,,0024
FRANKIE,1999,11,8,12,TD,1230,12360,994,30,,0024
FRANKIE,1999,11,8,18,TD,1230,12250,994,30,,0024
FRANKIE,1999,11,9,0,TD,1200,12270,998,25,,0024
FRANKIE,1999,11,9,6,TD,1240,12340,998,25,,0024
FRANKIE,1999,11,9,12,TD,1270,12410,998,25,,0024
FRANKIE,1999,11,9,18,TD,1310,12480,998,25,,0024
FRANKIE,1999,11,10,0,TD,1360,12540,998,25,,0024
GLORIA,1999,11,13,12,TD,1600,13130,1002,25,9922,0025
GLORIA,1999,11,13,18,TD,1710,13090,1000,30,9922,0025
GLORIA,1999,11,14,0,TS,1810,13070,998,35,9922,0025
GLORIA,1999,11,14,6,TS,1910,13050,994,40,9922,0025
GLORIA,1999,11,14,12,TS,2010,13050,985,45,9922,0025
GLORIA,1999,11,14,18,STS,2110,13070,975,50,9922,0025
GLORIA,1999,11,15,0,STS,2230,13130,975,50,9922,0025
GLORIA,1999,11,15,6,STS,2390,13220,975,50,9922,0025
GLORIA,1999,11,15,12,STS,2560,13400,975,50,9922,0025
GLORIA,1999,11,15,18,STS,2770,13780,975,50,9922,0025
GLORIA,1999,11,16,0,STS,3000,14210,975,50,9922,0025
GLORIA,1999,11,16,6,STS,3270,14690,975,50,9922,0025
nameless,1999,12,14,6,TD,1070,11370,1000,30,,0026
nameless,1999,12,14,12,TD,1110,11310,1000,30,,0026
nameless,1999,12,14,18,TD,1130,11240,1000,30,,0026
nameless,1999,12,15,0,TD,1140,11170,1000,30,,0026
nameless,1999,12,15,6,TD,1150,11120,1000,30,,0026
nameless,1999,12,15,12,TD,1170,11070,1000,30,,0026
nameless,1999,12,15,18,TD,1180,11020,1002,25,,0026
nameless,1999,12,16,0,TD,1200,10970,1002,25,,0026
