Tropical Cyclone Best Track Data (post analysis)
熱帶氣旋最佳路徑數據(事後分析)
热带气旋最佳路径数据(事后分析)
Tropical Cyclone Name/熱帶氣旋名稱/热带气旋名称,Year/年/年,Month/月/月,Day/日/日,Time (UTC)/時間(協調世界時)/时间(协调世界时),Intensity/強度/强度,Latitude (0.01 degree N)/北緯(0.01度)/北纬(0.01度),Longitude (0.01 degree E)/東經(0.01度)/东经(0.01度),Estimated minimum central pressure (hPa)/估計最低中心氣壓(百帕斯卡)/估计最低中心气压(百帕斯卡),Estimated maximum surface winds (knot)/估計最高風速(海里)/估计最高风速(海里),JMA Code/JMA編號/JMA编号,HKO Code/HKO編號/HKO编号
BILIS,2006,7,9,0,TD,1250,13840,996,30,0604,0005
BILIS,2006,7,9,6,TS,1320,13700,992,35,0604,0005
BILIS,2006,7,9,12,TS,1380,13640,992,35,0604,0005
BILIS,2006,7,9,18,TS,1470,13570,992,35,0604,0005
BILIS,2006,7,10,0,TS,1540,13410,992,35,0604,0005
BILIS,2006,7,10,6,TS,1650,13210,988,40,0604,0005
BILIS,2006,7,10,12,TS,1700,13120,988,40,0604,0005
BILIS,2006,7,10,18,TS,1740,13030,984,45,0604,0005
BILIS,2006,7,11,0,TS,1780,12970,984,45,0604,0005
BILIS,2006,7,11,6,TS,1890,12890,984,45,0604,0005
BILIS,2006,7,11,12,STS,1960,12820,980,50,0604,0005
BILIS,2006,7,11,18,STS,2020,12700,980,50,0604,0005
BILIS,2006,7,12,0,STS,2080,12610,980,50,0604,0005
BILIS,2006,7,12,6,STS,2140,12540,975,55,0604,0005
BILIS,2006,7,12,12,STS,2180,12460,975,55,0604,0005
BILIS,2006,7,12,18,STS,2220,12420,975,55,0604,0005
BILIS,2006,7,13,0,STS,2310,12380,975,55,0604,0005
BILIS,2006,7,13,6,STS,2380,12320,975,55,0604,0005
BILIS,2006,7,13,12,STS,2450,12240,975,55,0604,0005
BILIS,2006,7,13,18,STS,2510,12130,975,55,0604,0005
BILIS,2006,7,14,0,STS,2550,12050,975,55,0604,0005
BILIS,2006,7,14,6,STS,2650,11970,980,50,0604,0005
BILIS,2006,7,14,12,TS,2700,11800,985,45,0604,0005
BILIS,2006,7,14,18,TS,2690,11650,988,35,0604,0005
KAEMI,2006,7,18,12,TD,1010,14460,1002,25,0605,0006
KAEMI,2006,7,18,18,TD,1070,14370,1000,30,0605,0006
KAEMI,2006,7,19,0,TD,1100,14240,1000,30,0605,0006
KAEMI,2006,7,19,6,TS,1170,14090,996,35,0605,0006
KAEMI,2006,7,19,12,TS,1200,13980,996,35,0605,0006
KAEMI,2006,7,19,18,TS,1220,13900,992,40,0605,0006
KAEMI,2006,7,20,0,TS,1240,13840,988,45,0605,0006
KAEMI,2006,7,20,6,STS,1350,13770,984,50,0605,0006
KAEMI,2006,7,20,12,STS,1420,13650,980,55,0605,0006
KAEMI,2006,7,20,18,STS,1460,13560,980,55,0605,0006
KAEMI,2006,7,21,0,STS,1540,13410,975,60,0605,0006
KAEMI,2006,7,21,6,T,1580,13280,970,65,0605,0006
KAEMI,2006,7,21,12,T,1610,13170,965,70,0605,0006
KAEMI,2006,7,21,18,T,1640,13080,960,75,0605,0006
KAEMI,2006,7,22,0,T,1660,12970,960,75,0605,0006
KAEMI,2006,7,22,6,T,1680,12910,960,75,0605,0006
KAEMI,2006,7,22,12,T,1710,12870,960,75,0605,0006
KAEMI,2006,7,22,18,T,1790,12820,960,75,0605,0006
KAEMI,2006,7,23,0,T,1850,12750,960,75,0605,0006
KAEMI,2006,7,23,6,T,1920,12660,960,75,0605,0006
KAEMI,2006,7,23,12,T,2010,12570,960,75,0605,0006
KAEMI,2006,7,23,18,T,2060,12440,960,75,0605,0006
KAEMI,2006,7,24,0,T,2100,12380,960,75,0605,0006
KAEMI,2006,7,24,6,T,2160,12300,960,75,0605,0006
KAEMI,2006,7,24,12,T,2220,12220,960,75,0605,0006
KAEMI,2006,7,24,18,T,2290,12100,965,70,0605,0006
KAEMI,2006,7,25,0,T,2360,11960,970,65,0605,0006
KAEMI,2006,7,25,6,STS,2430,11870,980,55,0605,0006
KAEMI,2006,7,25,12,TS,2440,11760,988,45,0605,0006
KAEMI,2006,7,25,18,TS,2450,11670,990,40,0605,0006
KAEMI,2006,7,26,0,TD,2490,11600,994,30,0605,0006
PRAPIROON,2006,7,31,6,TD,1630,12270,998,25,0606,0007
PRAPIROON,2006,7,31,12,TD,1650,12190,998,25,0606,0007
PRAPIROON,2006,7,31,18,TD,1650,11970,996,30,0606,0007
PRAPIROON,2006,8,1,0,TD,1680,11860,996,30,0606,0007
PRAPIROON,2006,8,1,6,TS,1710,11770,992,35,0606,0007
PRAPIROON,2006,8,1,12,TS,1750,11670,988,45,0606,0007
PRAPIROON,2006,8,1,18,STS,1770,11600,984,50,0606,0007
PRAPIROON,2006,8,2,0,STS,1800,11540,980,55,0606,0007
PRAPIROON,2006,8,2,6,STS,1880,11480,975,60,0606,0007
PRAPIROON,2006,8,2,12,T,1910,11360,970,65,0606,0007
PRAPIROON,2006,8,2,18,T,1940,11340,970,65,0606,0007
PRAPIROON,2006,8,3,0,T,2030,11260,965,70,0606,0007
PRAPIROON,2006,8,3,6,T,2100,11220,965,70,0606,0007
PRAPIROON,2006,8,3,12,T,2150,11150,970,65,0606,0007
PRAPIROON,2006,8,3,18,STS,2180,11020,980,55,0606,0007
PRAPIROON,2006,8,4,0,TS,2220,10950,988,45,0606,0007
PRAPIROON,2006,8,4,6,TS,2280,10890,992,35,0606,0007
PRAPIROON,2006,8,4,12,TD,2330,10820,998,25,0606,0007
MARIA,2006,8,5,0,TD,2480,14730,1000,30,0607,0008
MARIA,2006,8,5,6,TD,2550,14640,1000,30,0607,0008
MARIA,2006,8,5,12,TS,2590,14530,996,35,0607,0008
MARIA,2006,8,5,18,TS,2620,14400,996,35,0607,0008
MARIA,2006,8,6,0,TS,2690,14280,992,40,0607,0008
MARIA,2006,8,6,6,STS,2760,14160,984,50,0607,0008
MARIA,2006,8,6,12,STS,2820,14060,980,55,0607,0008
MARIA,2006,8,6,18,STS,2880,13970,980,55,0607,0008
MARIA,2006,8,7,0,STS,2960,13880,980,55,0607,0008
MARIA,2006,8,7,6,STS,3050,13820,975,60,0607,0008
MARIA,2006,8,7,12,STS,3110,13780,975,60,0607,0008
MARIA,2006,8,7,18,STS,3190,13730,975,60,0607,0008
MARIA,2006,8,8,0,STS,3260,13660,980,55,0607,0008
MARIA,2006,8,8,6,STS,3310,13650,984,50,0607,0008
MARIA,2006,8,8,12,STS,3380,13730,984,50,0607,0008
MARIA,2006,8,8,18,STS,3400,13800,984,50,0607,0008
MARIA,2006,8,9,0,TS,3450,13980,988,45,0607,0008
MARIA,2006,8,9,6,TS,3550,14100,992,40,0607,0008
MARIA,2006,8,9,12,TS,3630,14240,992,40,0607,0008
MARIA,2006,8,9,18,TS,3680,14300,992,40,0607,0008
MARIA,2006,8,10,0,TS,3690,14380,996,35,0607,0008
MARIA,2006,8,10,6,TS,3700,14460,996,35,0607,0008
MARIA,2006,8,10,12,TS,3710,14580,996,35,0607,0008
SAOMAI,2006,8,5,6,TD,1130,14750,1000,30,0608,0009
SAOMAI,2006,8,5,12,TS,1170,14670,996,35,0608,0009
SAOMAI,2006,8,5,18,TS,1290,14550,992,40,0608,0009
SAOMAI,2006,8,6,0,TS,1420,14420,992,40,0608,0009
SAOMAI,2006,8,6,6,TS,1520,14310,988,45,0608,0009
SAOMAI,2006,8,6,12,STS,1640,14180,984,50,0608,0009
SAOMAI,2006,8,6,18,STS,1720,14070,984,50,0608,0009
SAOMAI,2006,8,7,0,STS,1800,13950,975,60,0608,0009
SAOMAI,2006,8,7,6,T,1880,13820,970,65,0608,0009
SAOMAI,2006,8,7,12,T,1960,13670,970,65,0608,0009
SAOMAI,2006,8,7,18,T,2040,13530,965,70,0608,0009
SAOMAI,2006,8,8,0,T,2100,13400,960,75,0608,0009
SAOMAI,2006,8,8,6,T,2160,13290,960,75,0608,0009
SAOMAI,2006,8,8,12,T,2240,13140,960,75,0608,0009
SAOMAI,2006,8,8,18,T,2310,13020,955,80,0608,0009
SAOMAI,2006,8,9,0,ST,2390,12850,950,85,0608,0009
SAOMAI,2006,8,9,6,SuperT,2470,12700,935,100,0608,0009
SAOMAI,2006,8,9,12,SuperT,2540,12530,920,115,0608,0009
SAOMAI,2006,8,9,18,SuperT,2600,12370,920,115,0608,0009
SAOMAI,2006,8,10,0,SuperT,2650,12250,920,115,0608,0009
SAOMAI,2006,8,10,6,SuperT,2700,12120,925,110,0608,0009
SAOMAI,2006,8,10,12,ST,2720,12000,940,95,0608,0009
SAOMAI,2006,8,10,18,STS,2770,11880,980,55,0608,0009
SAOMAI,2006,8,11,0,TS,2820,11750,996,35,0608,0009
SAOMAI,2006,8,11,6,TD,2860,11650,998,25,0608,0009
BOPHA,2006,8,6,6,TD,2200,13120,996,30,0609,0010
BOPHA,2006,8,6,12,TS,2230,13040,992,35,0609,0010
BOPHA,2006,8,6,18,TS,2250,12950,988,40,0609,0010
BOPHA,2006,8,7,0,STS,2260,12900,980,50,0609,0010
BOPHA,2006,8,7,6,STS,2290,12800,980,50,0609,0010
BOPHA,2006,8,7,12,TS,2310,12720,984,45,0609,0010
BOPHA,2006,8,7,18,TS,2310,12620,988,40,0609,0010
BOPHA,2006,8,8,0,TS,2310,12500,984,45,0609,0010
BOPHA,2006,8,8,6,TS,2340,12380,984,45,0609,0010
BOPHA,2006,8,8,12,TS,2320,12270,984,45,0609,0010
BOPHA,2006,8,8,18,TS,2300,12170,988,40,0609,0010
BOPHA,2006,8,9,0,TS,2280,12000,988,40,0609,0010
BOPHA,2006,8,9,6,TS,2270,11870,992,35,0609,0010
BOPHA,2006,8,9,12,TD,2250,11740,996,30,0609,0010
BOPHA,2006,8,9,18,TD,2190,11680,996,30,0609,0010
BOPHA,2006,8,10,0,TD,2140,11650,998,25,0609,0010
BOPHA,2006,8,10,6,TD,2150,11620,998,25,0609,0010
BOPHA,2006,8,10,12,TD,2160,11570,998,25,0609,0010
WUKONG,2006,8,12,12,TD,2180,14100,998,25,0610,0011
WUKONG,2006,8,12,18,TD,2310,14030,994,30,0610,0011
WUKONG,2006,8,13,0,TD,2460,13950,994,30,0610,0011
WUKONG,2006,8,13,6,TS,2550,13850,990,35,0610,0011
WUKONG,2006,8,13,12,TS,2590,13820,986,40,0610,0011
WUKONG,2006,8,13,18,TS,2620,13800,982,45,0610,0011
WUKONG,2006,8,14,0,TS,2640,13790,982,45,0610,0011
WUKONG,2006,8,14,6,TS,2660,13780,982,45,0610,0011
WUKONG,2006,8,14,12,TS,2680,13780,982,45,0610,0011
WUKONG,2006,8,14,18,TS,2710,13790,982,45,0610,0011
WUKONG,2006,8,15,0,TS,2780,13830,982,45,0610,0011
WUKONG,2006,8,15,6,STS,2890,13830,978,50,0610,0011
WUKONG,2006,8,15,12,STS,2970,13790,978,50,0610,0011
WUKONG,2006,8,15,18,STS,3010,13690,978,50,0610,0011
WUKONG,2006,8,16,0,STS,2980,13540,978,50,0610,0011
WUKONG,2006,8,16,6,STS,3000,13470,978,50,0610,0011
WUKONG,2006,8,16,12,STS,2980,13410,978,50,0610,0011
WUKONG,2006,8,16,18,STS,3010,13380,978,50,0610,0011
WUKONG,2006,8,17,0,STS,3090,13320,978,50,0610,0011
WUKONG,2006,8,17,6,STS,3130,13250,978,50,0610,0011
WUKONG,2006,8,17,12,STS,3160,13190,978,50,0610,0011
WUKONG,2006,8,17,18,TS,3200,13120,982,45,0610,0011
WUKONG,2006,8,18,0,TS,3240,13070,982,45,0610,0011
WUKONG,2006,8,18,6,TS,3290,13040,982,45,0610,0011
WUKONG,2006,8,18,12,TS,3330,13030,982,45,0610,0011
WUKONG,2006,8,18,18,TS,3360,13030,986,40,0610,0011
WUKONG,2006,8,19,0,TS,3430,13030,986,40,0610,0011
WUKONG,2006,8,19,6,TS,3530,13000,990,35,0610,0011
WUKONG,2006,8,19,12,TS,3620,12980,990,35,0610,0011
SONAMU,2006,8,13,18,TD,1740,12860,998,30,0611,0012
SONAMU,2006,8,14,0,TS,1810,12990,996,35,0611,0012
SONAMU,2006,8,14,6,TS,1870,13130,992,40,0611,0012
SONAMU,2006,8,14,12,TS,1960,13220,992,40,0611,0012
SONAMU,2006,8,14,18,TS,2020,13360,992,40,0611,0012
SONAMU,2006,8,15,0,TS,2110,13550,992,40,0611,0012
SONAMU,2006,8,15,6,TS,2230,13710,992,40,0611,0012
SONAMU,2006,8,15,12,TS,2390,13910,996,35,0611,0012
SONAMU,2006,8,15,18,TD,2620,14010,998,30,0611,0012
nameless,2006,8,23,12,TD,1850,11150,1000,25,,0013
nameless,2006,8,23,18,TD,1900,11160,1000,25,,0013
nameless,2006,8,24,0,TD,1950,11200,1000,25,,0013
nameless,2006,8,24,6,TD,2030,11290,1000,25,,0013
nameless,2006,8,24,12,TD,2100,11280,998,30,,0013
nameless,2006,8,24,18,TD,2140,11250,998,30,,0013
IOKE,2006,8,27,12,SuperT,1720,17950,925,100,0612,0014
IOKE,2006,8,27,18,SuperT,1690,17860,925,100,0612,0014
IOKE,2006,8,28,0,SuperT,1660,17760,925,100,0612,0014
IOKE,2006,8,28,6,SuperT,1630,17670,925,100,0612,0014
IOKE,2006,8,28,12,SuperT,1610,17590,925,100,0612,0014
IOKE,2006,8,28,18,SuperT,1610,17510,925,100,0612,0014
IOKE,2006,8,29,0,SuperT,1610,17430,925,100,0612,0014
IOKE,2006,8,29,6,SuperT,1620,17340,925,100,0612,0014
IOKE,2006,8,29,12,SuperT,1620,17260,925,100,0612,0014
IOKE,2006,8,29,18,SuperT,1640,17190,925,100,0612,0014
IOKE,2006,8,30,0,SuperT,1660,17130,920,105,0612,0014
IOKE,2006,8,30,6,SuperT,1710,17060,920,105,0612,0014
IOKE,2006,8,30,12,SuperT,1740,16990,920,105,0612,0014
IOKE,2006,8,30,18,SuperT,1810,16920,920,105,0612,0014
IOKE,2006,8,31,0,SuperT,1870,16830,920,105,0612,0014
IOKE,2006,8,31,6,SuperT,1930,16750,920,105,0612,0014
IOKE,2006,8,31,12,SuperT,1970,16640,925,100,0612,0014
IOKE,2006,8,31,18,SuperT,2020,16540,925,100,0612,0014
IOKE,2006,9,1,0,SuperT,2070,16450,925,100,0612,0014
IOKE,2006,9,1,6,SuperT,2130,16350,930,100,0612,0014
IOKE,2006,9,1,12,SuperT,2180,16240,930,100,0612,0014
IOKE,2006,9,1,18,ST,2240,16100,935,95,0612,0014
IOKE,2006,9,2,0,ST,2300,15930,940,95,0612,0014
IOKE,2006,9,2,6,ST,2360,15770,945,90,0612,0014
IOKE,2006,9,2,12,ST,2400,15630,945,85,0612,0014
IOKE,2006,9,2,18,ST,2450,15500,945,85,0612,0014
IOKE,2006,9,3,0,ST,2510,15360,945,85,0612,0014
IOKE,2006,9,3,6,ST,2560,15260,945,85,0612,0014
IOKE,2006,9,3,12,ST,2660,15180,950,85,0612,0014
IOKE,2006,9,3,18,ST,2750,15080,950,85,0612,0014
IOKE,2006,9,4,0,T,2850,14990,955,80,0612,0014
IOKE,2006,9,4,6,T,2980,14880,955,80,0612,0014
IOKE,2006,9,4,12,T,3080,14800,960,75,0612,0014
IOKE,2006,9,4,18,T,3240,14750,960,70,0612,0014
IOKE,2006,9,5,0,T,3410,14720,965,65,0612,0014
IOKE,2006,9,5,6,T,3570,14750,965,65,0612,0014
IOKE,2006,9,5,12,T,3740,14910,965,65,0612,0014
IOKE,2006,9,5,18,T,4000,15090,970,65,0612,0014
IOKE,2006,9,6,0,STS,4220,15310,975,60,0612,0014
IOKE,2006,9,6,6,STS,4490,15670,980,55,0612,0014
IOKE,2006,9,6,12,STS,4760,16120,980,55,0612,0014
SHANSHAN,2006,9,9,6,TD,1360,13830,1005,25,0613,0015
SHANSHAN,2006,9,9,12,TD,1410,13780,1004,25,0613,0015
SHANSHAN,2006,9,9,18,TD,1490,13700,1004,25,0613,0015
SHANSHAN,2006,9,10,0,TD,1570,13610,1004,25,0613,0015
SHANSHAN,2006,9,10,6,TD,1640,13520,1000,30,0613,0015
SHANSHAN,2006,9,10,12,TS,1690,13480,996,35,0613,0015
SHANSHAN,2006,9,10,18,TS,1750,13430,994,40,0613,0015
SHANSHAN,2006,9,11,0,TS,1800,13390,990,45,0613,0015
SHANSHAN,2006,9,11,6,STS,1860,13360,985,50,0613,0015
SHANSHAN,2006,9,11,12,STS,1900,13310,980,55,0613,0015
SHANSHAN,2006,9,11,18,STS,1930,13270,975,60,0613,0015
SHANSHAN,2006,9,12,0,T,1940,13210,965,70,0613,0015
SHANSHAN,2006,9,12,6,T,1970,13160,960,75,0613,0015
SHANSHAN,2006,9,12,12,T,2010,13100,960,75,0613,0015
SHANSHAN,2006,9,12,18,T,2010,13000,955,80,0613,0015
SHANSHAN,2006,9,13,0,T,2020,12910,955,80,0613,0015
SHANSHAN,2006,9,13,6,T,2020,12830,955,80,0613,0015
SHANSHAN,2006,9,13,12,T,2030,12760,955,80,0613,0015
SHANSHAN,2006,9,13,18,T,2030,12700,955,80,0613,0015
SHANSHAN,2006,9,14,0,T,2030,12610,955,80,0613,0015
SHANSHAN,2006,9,14,6,T,2030,12550,955,80,0613,0015
SHANSHAN,2006,9,14,12,T,2050,12500,955,80,0613,0015
SHANSHAN,2006,9,14,18,ST,2090,12440,942,90,0613,0015
SHANSHAN,2006,9,15,0,ST,2130,12420,942,90,0613,0015
SHANSHAN,2006,9,15,6,ST,2220,12390,940,95,0613,0015
SHANSHAN,2006,9,15,12,SuperT,2310,12380,930,100,0613,0015
SHANSHAN,2006,9,15,18,SuperT,2400,12380,925,105,0613,0015
SHANSHAN,2006,9,16,0,SuperT,2490,12420,925,105,0613,0015
SHANSHAN,2006,9,16,6,SuperT,2600,12480,930,100,0613,0015
SHANSHAN,2006,9,16,12,SuperT,2710,12590,930,100,0613,0015
SHANSHAN,2006,9,16,18,ST,2850,12700,935,95,0613,0015
SHANSHAN,2006,9,17,0,ST,3030,12800,940,90,0613,0015
SHANSHAN,2006,9,17,6,T,3130,12900,950,80,0613,0015
SHANSHAN,2006,9,17,12,T,3400,13030,955,75,0613,0015
SHANSHAN,2006,9,17,18,T,3580,13130,965,65,0613,0015
SHANSHAN,2006,9,18,0,STS,3700,13200,975,60,0613,0015
SHANSHAN,2006,9,18,6,STS,3850,13330,980,55,0613,0015
SHANSHAN,2006,9,18,12,STS,4010,13460,980,55,0613,0015
SHANSHAN,2006,9,18,18,STS,4110,13510,980,55,0613,0015
SHANSHAN,2006,9,19,0,STS,4200,13580,985,50,0613,0015
nameless,2006,9,12,6,TD,1820,11530,1000,25,,0016
nameless,2006,9,12,12,TD,2030,11490,1000,25,,0016
nameless,2006,9,12,18,TD,2070,11380,998,30,,0016
nameless,2006,9,13,0,TD,2100,11290,998,30,,0016
nameless,2006,9,13,6,TD,2130,11210,998,30,,0016
YAGI,2006,9,16,18,TD,2020,15660,1006,25,0614,0017
YAGI,2006,9,17,0,TD,2050,15700,1004,30,0614,0017
YAGI,2006,9,17,6,TS,2070,15760,1002,35,0614,0017
YAGI,2006,9,17,12,TS,2080,15810,1000,35,0614,0017
YAGI,2006,9,17,18,TS,2070,15850,995,40,0614,0017
YAGI,2006,9,18,0,TS,2060,15880,990,45,0614,0017
YAGI,2006,9,18,6,TS,2050,15910,990,45,0614,0017
YAGI,2006,9,18,12,STS,2040,15920,985,50,0614,0017
YAGI,2006,9,18,18,STS,2030,15930,980,55,0614,0017
YAGI,2006,9,19,0,T,2010,15910,970,65,0614,0017
YAGI,2006,9,19,6,T,2000,15860,960,75,0614,0017
YAGI,2006,9,19,12,T,2000,15780,960,75,0614,0017
